Player,Guild,Kills,Deaths,Fame
yunimo,Ja calpis de,0,1,0
yuni5,-,1,0,82386
yunfeifei,PLAC,0,3,557515
yuneebus,Friendly Player,0,2,0
yunduan03,CNTC,0,13,681778
yumo9920,Forever Night,5,7,885688
yummynyam,-,4,0,69048
yumi13,SEMPERX,0,1,0
yumaolt,QuQnnTATnnOvO,7,44,6667639
yuma24,UNGUILD,0,2,36932
yuma24,Universitas Gamers Indonesia,0,2,18090
yuluosuifeng,Farm Or Die,19,6,5262614
yuluoq,Pink 7,6,0,429220
yule1019,-,1,2,407760
yukoko1,T O K Y O,0,2,15231
yukoko1,-,0,1,0
yukoko1,RAKUTAI,0,1,0
yukiyuri,Blue coral,0,0,59574
yukishiro,UnifyVN - 304,0,0,439072
yuking666,Stellar Alliance,50,33,4269117
yukikopiv2,Vanilla,1,1,385799
yukikopi,Vanilla,2,1,335781
yukikopi,KUMA,20,13,8832835
yukiji2neko,Lai tsai Project,0,5,28199
yukiji2neko,CoCa1nE,0,1,104834
yukihanasumika,CCTV,4,29,11015692
yukihanasumika,good bomb,2,22,15685313
yukick,One Shot,3,0,122380
yuki7777,HelIo Kitty,0,0,478472
yuki7777,HeIIo Kitty,37,27,48545950
yuki0518,HidE0ut,0,2,0
yuke1012,All The Villains,42,14,6027644
yuke1012,-,6,1,1192116
yujapant4k,WADIMOR,4,1,34342
yuip09,First love,0,2,404100
yuii01,-,0,1,0
yuhsin,good bomb,0,12,26050368
yuhin122,-,0,1,0
yuhengtan,Peng Lai Xian Jing,0,4,0
yufyu,Bretonnia,0,0,254940
yufeng478,Bretonnia,15,6,1708230
yufaz,MoneyHunter,0,1,0
yueyin,HappyDay,29,21,4736573
yueyeheihung,-,0,0,2201
yueyaa,A you ok,24,42,5703922
yuelii,Pink 7,7,2,838445
yuelii,A Brave Man,0,2,114301
yuelaoshi,Mika,0,25,8931513
yuehui520,Farm Or Die,28,11,3768849
yuehe666,KongFu PanDa,53,23,24453003
yueaaa2,Stellar Alliance,0,1,26702
yue789,Once Upon a Time,50,20,9839863
yue789,1994,0,2,206376
yue789,HuaDaBin,3,4,1157629
yudzuru,Dont Think,9,12,2784351
yudzuru,Invade,1,3,1006903
yudzuru,National Basketball Associatio,9,3,1280780
yudiaht,Griffin Empire,7,20,5829503
yudi13,ROYAL CARTEL,1,8,32526
yudaq,Tree Viper,44,29,10153668
yudanhuifan,NB FOREVER,3,9,1103195
yudanhuifan,snow forest,0,1,20590
yudanhuifan,KongFu PanDa,0,1,94042
yudada,Earn money,2,3,416038
yuci,nanjingdapaidang,5,2,577821
