Guild,win,loss,Total,Winrate (%)
Once Upon a Time,57,45,102,55.9
One More Times,45,113,158,28.5
One Shot,19,28,47,40.4
One Tab,1,1,2,50.0
OneDone,13,10,23,56.5
OneFame,13,12,25,52.0
OneG0LD,0,3,3,0.0
Onelord,0,2,2,0.0
Onely,0,5,5,0.0
OniChanDizz,0,1,1,0.0
Only Corns,0,1,1,0.0
Only for PVP,4,0,4,100.0
OoOoOoQ,0,2,2,0.0
Oopsy daisy,0,1,1,0.0
OpenAI,0,1,1,0.0
Optimum,1,2,3,33.3
Order of Ares,3,0,3,100.0
Ordo Musaceae,27,21,48,56.2
Orphic,65,63,128,50.8
Our Secret,0,1,1,0.0
OutlandAussies,3,6,9,33.3
Outlands Dominator,3,10,13,23.1
Outlaw404,14,8,22,63.6
Outlaws Crew,1,0,1,100.0
Over-Lord,0,6,6,0.0
Over-_-lord,0,1,1,0.0
Overhealing,2,14,16,12.5
OwOO,0,1,1,0.0
Ox_Shepherd,0,3,3,0.0
P A R A S Y T E,0,1,1,0.0
P O I S O N,1,0,1,100.0
P O L A R I S,35,24,59,59.3
P O R N S T A R,0,5,5,0.0
P T,0,2,2,0.0
P U R G E,74,52,126,58.7
PAING1997,0,1,1,0.0
PAIPANcorps,0,4,4,0.0
PANTEON,0,1,1,0.0
PANTYniAUNTY,1,17,18,5.6
PAPAYA POKPOK,161,167,328,49.1
PARLOR,0,1,1,0.0
PASTER,0,1,1,0.0
PDl PERJUANGAN,3,9,12,25.0
PEMERINTAH,1,1,2,50.0
PENGEMBARA JANTAN,0,1,1,0.0
PENJAGA BUMI,0,5,5,0.0
PENJAGAL SEMVAK,3,4,7,42.9
PEOPLES CRUSADE,2,1,3,66.7
PETANI BERSENJATA,10,25,35,28.6
PH Alliance,0,7,7,0.0
PH CREED,0,4,4,0.0
PH-Crusaders of Light,0,2,2,0.0
PINOY G,1,7,8,12.5
PINOY_GUILD,0,2,2,0.0
PK Hunter,2,3,5,40.0
PK MAX,0,13,13,0.0
PKZ,0,1,1,0.0
PL4B,3,2,5,60.0
PLAC,251,184,435,57.7
PLANET,45,39,84,53.6
POLRES LYMHURST,6,16,22,27.3
POLSEK ALBION TIMUR,9,11,20,45.0
POOPII,31,33,64,48.4
PPV,0,2,2,0.0
PRIME,0,1,1,0.0
PRISM,1,0,1,100.0
PRX,22,17,39,56.4
PSC,91,135,226,40.3
PSYCHOPOMP,0,3,3,0.0
PSYKOPATH,51,50,101,50.5
PT Batara,0,9,9,0.0
PUMPIM,1,8,9,11.1
PUNDUNGAN,0,1,1,0.0
PURE GOLD,0,2,2,0.0
PVP With Me,1,4,5,20.0
P_O_R_S_C_H_E,1,3,4,25.0
PaPhet Company,1,1,2,50.0
Packet Loss,22,27,49,44.9
PalaceGUARD,134,70,204,65.7
Pandoras,0,2,2,0.0
PaoComOvo,0,2,2,0.0
Parmata,7,25,32,21.9
Partai Buruh Indonesia,0,2,2,0.0
Path Of Erudition,1,2,3,33.3
Peaky Blinder,1,1,2,50.0
Pencari Silver,1,2,3,33.3
Pencilgon,1,8,9,11.1
Peng Lai Xian Jing,44,67,111,39.6
Penyembah Kaleng,0,1,1,0.0
Peony FIower,0,6,6,0.0
Peony Flower,3,4,7,42.9
Persona Non Grata,0,1,1,0.0
Petanii,6,15,21,28.6
Peterkingdoms1,0,2,2,0.0
PhanHaSib,1,1,2,50.0
Phantom Monarch,0,7,7,0.0
Phantom Tavern,2,7,9,22.2
Phoenix Reborn,5,5,10,50.0
Pierce,91,86,177,51.4
Ping300,36,45,81,44.4
Pink 7,51,68,119,42.9
Pink Memory,72,43,115,62.6
PinoyHinayopz,0,3,3,0.0
PiyoPiyoBrigade,0,1,1,0.0
Play In Freedoom,1,8,9,11.1
Pokai Blinders,1,0,1,100.0
Pokemeow,0,1,1,0.0
Polar Bears,0,2,2,0.0
PoopooDancers,24,20,44,54.5
PorkyPie,1,3,4,25.0
Pos_utama_kurir,0,1,1,0.0
Possibly Puissant,1,5,6,16.7
Poverty Hunter,0,4,4,0.0
Predators Among Prey,0,1,1,0.0
Prep,0,1,1,0.0
Press A to Die,1,5,6,16.7
Princesse Maker,15,21,36,41.7
Pristine,30,15,45,66.7
Prodigyy,16,29,45,35.6
Profit After Smex,0,1,1,0.0
Protagonists,41,45,86,47.7
Protos Agonistes,0,1,1,0.0
Prydwen,0,1,1,0.0
Psz,0,2,2,0.0
Pumpkin knight,0,1,1,0.0
Puoi Gang,0,1,1,0.0
Puppies,0,1,1,0.0
PupupuLand,1,4,5,20.0
PureCloud PH,0,3,3,0.0
Purged,7,2,9,77.8
Pussi Gang 69,4,23,27,14.8
QThe ShyQ,4,1,5,80.0
QUILL,11,18,29,37.9
QUIT,0,1,1,0.0
QWEWQ,5,6,11,45.5
QuQnnTATnnOvO,57,45,102,55.9
Quarry,1,0,1,100.0
R E A D Y TO D I E,29,13,42,69.0
R E D - B O S S,1,9,10,10.0
R E V O L U T I O N,70,84,154,45.5
R E Z,7,4,11,63.6
R O A M,1,3,4,25.0
R O O K I E S,82,54,136,60.3
R O S E,37,38,75,49.3
R30 elderly,2,2,4,50.0
RABBIT RAIDERS,52,141,193,26.9
RAGNAMOK,1,1,2,50.0
RAGNAROK,2,18,20,10.0
RAJA SOLO,0,6,6,0.0
RAKSTAR,2,1,3,66.7
RAKUTAI,0,3,3,0.0
RATOP,1,7,8,12.5
REBEL DAGGER,2,3,5,40.0
REBELSCOUT,8,11,19,42.1
RECORD,3,5,8,37.5
RED HUNTERS,4,3,7,57.1
RED ZONE,0,1,1,0.0
REDEMPTION CODE,9,46,55,16.4
REDHAWKS,0,5,5,0.0
REGROUP,145,84,229,63.3
REINCARNATION FREEDOM,1,0,1,100.0
REPO,1,1,2,50.0
REPUBLIK INDONESIA,0,2,2,0.0
RINASCITA,1,0,1,100.0
RIP N DIP,0,1,1,0.0
RISER,6,14,20,30.0
ROYAL,26,7,33,78.8
ROYAL CARTEL,2,7,9,22.2
ROYAL CROWN,3,17,20,15.0
ROYALTY X1,0,1,1,0.0
RULERS,0,3,3,0.0
RUN LIKE HELL,0,1,1,0.0
RYLs,16,46,62,25.8
Ragnaroka 2026,0,1,1,0.0
Rainbow Dk Horse,8,30,38,21.1
Rainbow Gay Bar,1,0,1,100.0
Rainbow Sea,5,8,13,38.5
Raining,14,25,39,35.9
Rancak Danum Banai,0,3,3,0.0
Random Players,0,1,1,0.0
Randoms,1,1,2,50.0
Rang-ay,0,1,1,0.0
Raptor INC,0,1,1,0.0
Rat Evasion,10,10,20,50.0
Raven Reaper,0,9,9,0.0
RayBeans,0,1,1,0.0
Raze,72,92,164,43.9
ReClair,1,0,1,100.0
Reaction,21,16,37,56.8
ReadyPlayer1,1,2,3,33.3
Real Man,73,66,139,52.5
Realest,2,5,7,28.6
Reapers Due,0,1,1,0.0
Reborn from Nirvana,37,46,83,44.6
Red Bull OC,0,1,1,0.0
Red Bulls Gold Age,0,8,8,0.0
Red Circle,26,69,95,27.4
Red Fox,1,4,5,20.0
Red Paw Gang,0,13,13,0.0
Red Silent,1,0,1,100.0
Red Spiderz,0,1,1,0.0
Redips Society,8,10,18,44.4
Regal Bloodline,0,1,1,0.0
Regnum Aurum Rex,0,5,5,0.0
Regular Pawns,4,6,10,40.0
Reich,10,32,42,23.8
Reiver,4,12,16,25.0
Rejimen Askar Melayu Diraja,0,1,1,0.0
Republic Of Permafrost,0,3,3,0.0
Rescue Station,139,118,257,54.1
ReverseGamePlay,2,0,2,100.0
Revolutional Army,0,1,1,0.0
Reworld,61,87,148,41.2
Ridiculous Artists,2,1,3,66.7
Rima,1,0,1,100.0
Rising Winds,4,10,14,28.6
Rivendels,1,0,1,100.0
RoC,0,1,1,0.0
RobinHood,0,1,1,0.0
Rofenda720,0,3,3,0.0
Rogue Cat,3,7,10,30.0
Ronan Griffin,4,6,10,40.0
Rothschild Business Empire,6,5,11,54.5
Royal Family Of Caesar,0,2,2,0.0
Royal GTS,0,4,4,0.0
Royal Legacy,0,2,2,0.0
Royal Pathfinder,1,1,2,50.0
Royal Vanguard,2,4,6,33.3
Royal Ventures,0,1,1,0.0
Royal-Thetford,0,1,1,0.0
Rujak,0,1,1,0.0
RunOrDie,1,1,2,50.0
Ruthless,78,82,160,48.8
Ruthless Few,3,0,3,100.0
Ryofui Economy,0,2,2,0.0
Ryokohirosue,2,5,7,28.6
S A B O G,1,4,5,20.0
S A B O N G,167,224,391,42.7
S C A V E N G E R,0,2,2,0.0
S D G,17,32,49,34.7
S E N T I N E L,8,0,8,100.0
S E V E N,3,1,4,75.0
S H I E L D,0,1,1,0.0
S I L A H I S,0,1,1,0.0
S K U L L C R U S H E R S,1,7,8,12.5
S O L I T U D E,0,1,1,0.0
S U P K A I,2,3,5,40.0
S Y N D I C A T E S,69,79,148,46.6
S Z P,4,31,35,11.4
SABITAH,1,0,1,100.0
SAIYAN,2,12,14,14.3
SAKABA,1,9,10,10.0
SAMURAI SPIRITS,1,0,1,100.0
SANDBOUND,4,20,24,16.7
SAO Laughing Coffin,0,1,1,0.0
SAOdeyapi,2,0,2,100.0
SATANEEKO,4,2,6,66.7
SAVA,0,1,1,0.0
SBNFC,7,11,18,38.9
SCAMER,0,3,3,0.0
SCAVENGERZ,3,13,16,18.8
SCELINE,0,1,1,0.0
SCOODY BOO,5,0,5,100.0
SDteam,8,10,18,44.4
SEAK JEBROD,0,10,10,0.0
SEKTESARNOEDHI,1,0,1,100.0
SEMBAKO,0,1,1,0.0
SERIGALA HITAM,5,12,17,29.4
SERIKAT ASEP,4,0,4,100.0
SHADOW X HUNTER,1,1,2,50.0
SHANCHES,0,1,1,0.0
SHENJI,8,14,22,36.4
SI HAI,3,3,6,50.0
SILANGAN,0,2,2,0.0
SINGAMAS XI,0,21,21,0.0
SINGLE SOUL,0,3,3,0.0
SIS-XXX,1,2,3,33.3
SIX PILLAR,2,3,5,40.0
SKY WISH,0,5,5,0.0
SKYKRU,3,10,13,23.1
SLAF,15,44,59,25.4
SLTH,2,1,3,66.7
SNAKES OF SKY,3,13,16,18.8
SO EZ,72,104,176,40.9
SOLAR BENEDICTION,3,28,31,9.7
SOLO DAY,2,3,5,40.0
SOLO IN THE MOON,2,2,4,50.0
SOLUMBRA,0,2,2,0.0
SON-Nightfall,1,2,3,33.3
SOULSEEKER,0,1,1,0.0
SOYBAD LYM,1,0,1,100.0
SPARTANSS,1,0,1,100.0
SPCL Brotherhood,45,85,130,34.6
SPERA,5,6,11,45.5
SQteam,0,2,2,0.0
SRBIJA,0,1,1,0.0
SSRR,0,2,2,0.0
ST Technologia,2,3,5,40.0
STATIC RATS,1,0,1,100.0
STFD,1,0,1,100.0
STILL LONELY,0,2,2,0.0
STRAYFANGS,22,34,56,39.3
STREET MAFIA,0,4,4,0.0
SUN RISE,0,4,4,0.0
SUNRlSE,0,1,1,0.0
SUNSET ROLLERCOASTER,3,0,3,100.0
SWAMP CROSS RESQUE,2,5,7,28.6
SWAPER8RULER,0,2,2,0.0
SZ Reborn,0,6,6,0.0
Sadist,2,0,2,100.0
Sagilek,0,1,1,0.0
Sakura Blossom,0,1,1,0.0
Sakuraaa,0,1,1,0.0
Sama bros,0,1,1,0.0
SamberGeni,0,3,3,0.0
Samosa With Chutney,0,1,1,0.0
Samsara,0,1,1,0.0
Sanguis Sanctus,0,1,1,0.0
Sanity Eclipse,10,28,38,26.3
Santriwati,2,7,9,22.2
Sapling-MIU00,28,41,69,40.6
Save Me,13,18,31,41.9
Scarlet Bloodlust,4,8,12,33.3
ScarletValkyries,1,8,9,11.1
Scavengers0,0,1,1,0.0
Sci,8,4,12,66.7
Science Office,0,1,1,0.0
Screamy,2,9,11,18.2
Sea Lion Victims,14,6,20,70.0
SeaFamily,3,12,15,20.0
Seaborn,6,4,10,60.0
Second Fear,10,14,24,41.7
Secr1T,39,39,78,50.0
Secret House,1,4,5,20.0
Secret Society,0,1,1,0.0
SecretAgency,2,2,4,50.0
Seductive,0,1,1,0.0
Seeing Our Happiness,0,1,1,0.0
Sentients,4,5,9,44.4
Sentinals,0,1,1,0.0
Sentinels Arc,43,48,91,47.3
SerikatPaceBersenjata,1,0,1,100.0
Sesame Street,1,2,3,33.3
Seth,2,1,3,66.7
Seven Hill,27,46,73,37.0
Sex and Rat,1,0,1,100.0
SexDungeon,0,1,1,0.0
Shadow Army 001,0,9,9,0.0
Shadow Cattery,1,3,4,25.0
Shadow Eagles,0,2,2,0.0
ShadowArise,0,2,2,0.0
ShadowSins,1,7,8,12.5
Shadowborn Syndicate,18,77,95,18.9
Shadows of Dead Can Gods,1,0,1,100.0
Shangri-La Frontier,0,1,1,0.0
Shapeshifters,0,1,1,0.0
Shark Chew Toast,18,19,37,48.6
Shawdow Garden,0,1,1,0.0
Shelled Chestnuts,1,3,4,25.0
Shi En,1,4,5,20.0
Shichibukai,0,1,1,0.0
ShinShop,0,1,1,0.0
Shine On Me,6,11,17,35.3
Shining Star,70,90,160,43.8
Shinsengumi,0,2,2,0.0
Shu Shan,13,41,54,24.1
Shut It,4,5,9,44.4
Shutup Fxckoff,1,2,3,33.3
Side Quest,1,2,3,33.3
SideBySide,0,1,1,0.0
Sigma Man,0,1,1,0.0
Silent Accord,0,1,1,0.0
Silent Power,3,10,13,23.1
Silent Storm,0,2,2,0.0
Silent Witch,0,1,1,0.0
SilentMemoirs,4,12,16,25.0
Silver Bullet,0,1,1,0.0
Silver Oath,1,14,15,6.7
Silver Wing Brilliance,0,1,1,0.0
SilveradoM,0,1,1,0.0
Silverbow,0,1,1,0.0
Singosari,209,216,425,49.2
Sinners Syndicate,0,1,1,0.0
Six Kingdom,1,0,1,100.0
SkeIeton,0,2,2,0.0
SkibidiGyatRizzSigmaFanumTax,0,1,1,0.0
Skip Tutorial,3,3,6,50.0
Skipper Life,1,7,8,12.5
Skyrim Equilibrium,1,5,6,16.7
SlowLife,11,23,34,32.4
Smoker,1,0,1,100.0
Snake Snake Fish Fish,89,96,185,48.1
SnoozeBrunch,0,1,1,0.0
Snow Angels,6,15,21,28.6
Snow Ball,1,0,1,100.0
Snow Moon,16,22,38,42.1
Snow Wardens,3,8,11,27.3
Snow baII,0,5,5,0.0
Snowflakes,12,17,29,41.4
So-so,0,1,1,0.0
Solairion,0,1,1,0.0
Solitary Wanderer,0,1,1,0.0
Solo Nep,0,2,2,0.0
Solo Vermin,0,1,1,0.0
Solo-King,105,92,197,53.3
SoloActivities,0,1,1,0.0
SoloGanker,0,5,5,0.0
Solsticee,2,17,19,10.5
Solvania,19,13,32,59.4
Someshit,0,1,1,0.0
Son Of Smuggler,1,0,1,100.0
Sons Of Anarchy ID,0,1,1,0.0
Soop,2,14,16,12.5
Sorodot Gaplok,1,0,1,100.0
South PH,86,63,149,57.7
SouthEastAsia Trading,2,0,2,100.0
Southern Cross Raiders,0,1,1,0.0
SouthsideTH,1,0,1,100.0
Space Wolves,0,1,1,0.0
Spare no one,0,2,2,0.0
SpartanS 300,29,67,96,30.2
Spear King,1,1,2,50.0
Speed Check,182,111,293,62.1
Speed Run,20,27,47,42.6
Spero Spera,53,103,156,34.0
SpiderSpiders,1,4,5,20.0
Spiritfairer,0,3,3,0.0
Sprayland Isles,1,0,1,100.0
Springs,165,90,255,64.7
Squammy Players,11,2,13,84.6
Sri Rezeki Lancar,0,1,1,0.0
Srisia Island,1,10,11,9.1
Starleaf Cafe,2,4,6,33.3
Stars Legends,2,27,29,6.9
Starwind,0,1,1,0.0
SteadySolos,2,4,6,33.3
Steel Horizon,0,1,1,0.0
Stellar Alliance,120,114,234,51.3
Sterling Eagles,0,5,5,0.0
Stoned,0,3,3,0.0
Strange Journey,6,8,14,42.9
Straw Hat,6,15,21,28.6
Stray Socks,1,4,5,20.0
StrayCats,2,8,10,20.0
Stronghold Crusader,0,6,6,0.0
Strygwyre,0,1,1,0.0
SubuTai,166,178,344,48.3
Suea Auan,0,1,1,0.0
Suger Babies,10,26,36,27.8
Suicide Renegades,2,2,4,50.0
Summers,232,128,360,64.4
Sun Rises,5,5,10,50.0
SundaEmpire I,1,0,1,100.0
Sunset,2,18,20,10.0
Sunset Travellers,0,4,4,0.0
SuonPH,1,2,3,33.3
Super Detective,0,2,2,0.0
Super Kawaii,0,2,2,0.0
Supreme Devil,0,1,1,0.0
Sweetheart Boom,3,7,10,30.0
Swim Dragon,6,7,13,46.2
Switching To Heals,30,71,101,29.7
Syaiful_Arifin,0,1,1,0.0
Sylvan Gaia,5,29,34,14.7
SyntaxErr,32,35,67,47.8
Syuhada Force Alliance,0,1,1,0.0
T H C,8,10,18,44.4
T H R O N E,7,5,12,58.3
T O K Y O,0,2,2,0.0
T1TaN,0,2,2,0.0
T1an Xuan,0,1,1,0.0
TAHANAN,0,2,2,0.0
TAINETS,0,1,1,0.0
TAKEDA 24,3,22,25,12.0
TANTHU,0,1,1,0.0
TARING,0,1,1,0.0
TDCJ,0,3,3,0.0
TEAM ROCKET,0,2,2,0.0
TEAM_MEMOL,26,53,79,32.9
TEMPLARS_ORDER,13,29,42,31.0
TEN4CITY,0,2,2,0.0
TERMUL,0,4,4,0.0
TG GreyWolf,1,1,2,50.0
TGKU,0,1,1,0.0
THAILAND EAGLE,1,5,6,16.7
THANHLONGGUILD,0,2,2,0.0
THARKI Sena,0,1,1,0.0
THE CONTINETAL GROUNDS,1,1,2,50.0
THE FALLEN SERAPHIM,0,1,1,0.0
THE HOMELESS MEN,1,9,10,10.0
THE KNIGHTS OF JUDGMENT,0,2,2,0.0
THE LAST STAND,0,1,1,0.0
THE LEGENDARY,0,10,10,0.0
THE MORGRIM,4,9,13,30.8
THE RED KIN,1,1,2,50.0
THE RELATION,115,84,199,57.8
THE SEEKERS,0,5,5,0.0
THE SILENT REQUIEM,0,2,2,0.0
THE TROUBLE MAKER,4,9,13,30.8
THE WAR,0,2,2,0.0
THE WARRI0RS,80,151,231,34.6
THE WEEKEND DAY,16,18,34,47.1
THE-IMMORTALS,4,12,16,25.0
THE-PURGE,11,49,60,18.3
THEFool,1,0,1,100.0
THEHOUSE,0,1,1,0.0
THEMERCENARY,22,85,107,20.6
THEThousandSunny,0,1,1,0.0
THE_EMPIRE,1,3,4,25.0
THE_SINNERS,2,10,12,16.7
TIKITIKI,0,3,3,0.0
TIMNAS Garuda,1,1,2,50.0
TOHA,0,1,1,0.0
TOKYO_ANTI,0,3,3,0.0
TONGKRONGAN,0,1,1,0.0
TONPA GANG,19,43,62,30.6
TRACKERZ,1,1,2,50.0
TRUM_MAFiA,1,4,5,20.0
TRlUMPH,70,101,171,40.9
TTea house,0,1,1,0.0
TUALTHAH HRAT,1,0,1,100.0
TUAN,1,1,2,50.0
TUFF TUFF,0,2,2,0.0
TW-Club,5,11,16,31.2
TW-GIN,0,2,2,0.0
TWO MAN ARMY,0,2,2,0.0
Taiwanindependence,0,1,1,0.0
TakusaVegas,13,17,30,43.3
Tamilaga Vettri Kazhagam,6,17,23,26.1
Tanuki,1,1,2,50.0
Tarumanagara,39,85,124,31.5
TatYoungWarSoLeeBL,0,1,1,0.0
TaungPawTarLay,0,1,1,0.0
Taylor Swift,60,7,67,89.6
Tcho-Tcho,6,17,23,26.1
Team Heretics,4,4,8,50.0
Team Soul,1,3,4,25.0
TebetCeria,1,2,3,33.3
Temasek Holdings,1,3,4,25.0
Tengkorak,47,100,147,32.0
TerraGroup,0,2,2,0.0
ThE Manuevers,3,8,11,27.3
The 001,0,1,1,0.0
The 1st Order,2,24,26,7.7
The Academy,5,30,35,14.3
The Alpha,1,4,5,20.0
The Azure Accord,0,6,6,0.0
The Banking Clan,0,1,1,0.0
The Best Noob here,9,4,13,69.2
The Betrayed,3,16,19,15.8
The Black List,1,6,7,14.3
The Boyz,20,31,51,39.2
The Briny Depths,1,2,3,33.3
The Castle Knights,5,9,14,35.7
The Catfish,1,1,2,50.0
The Corrupteds,0,2,2,0.0
The DailyLife PH,8,26,34,23.5
The Dark Revenants,5,4,9,55.6
The Duck Covenant,3,2,5,60.0
The Elders Pact,12,35,47,25.5
The Eminence in SHADOW,10,8,18,55.6
The Emper0r,0,1,1,0.0
The Executioners,1,2,3,33.3
The Exiles,1,3,4,25.0
The Fide Blood,21,46,67,31.3
The Flying Dachshund,3,5,8,37.5
The Flying Monkeys,3,2,5,60.0
The Four,0,1,1,0.0
The Four Kings,6,11,17,35.3
The Fried Nation,3,1,4,75.0
The Gang,8,15,23,34.8
The Great Sea,1,5,6,16.7
The Greatest Noob Of All Time,0,1,1,0.0
The Iron Legion,3,17,20,15.0
The Jellyjot,49,46,95,51.6
The Last Generation,1,1,2,50.0
The Last Human,0,4,4,0.0
The Last Rise,40,41,81,49.4
The Last Whisper,1,9,10,10.0
The Lightbringers,5,8,13,38.5
The Lonely Moan,71,117,188,37.8
The Master,1,1,2,50.0
The Muggers,0,2,2,0.0
The Myth,72,50,122,59.0
The Neighborhood,120,95,215,55.8
The Newbies,0,2,2,0.0
The Night Legion,4,4,8,50.0
The Noobiez TH,1,7,8,12.5
The Northern Constellations,24,37,61,39.3
The Northern Lands,8,34,42,19.0
The Question,19,19,38,50.0
The REVENGERS,5,38,43,11.6
The Red Nightmare,0,5,5,0.0
The Red X,0,1,1,0.0
The Reserve,0,1,1,0.0
The Rice of Asian,6,69,75,8.0
The Ritual,50,47,97,51.5
The Rumble,3,22,25,12.0
The Ruthless Angels,0,3,3,0.0
The Salty Chefs,11,10,21,52.4
The Savior,21,65,86,24.4
The Scarlet Dawn,22,42,64,34.4
The Silver Night Rabbits,0,1,1,0.0
The Simp Gang,1,1,2,50.0
The Solo Villain God,0,1,1,0.0
The Strangers,0,6,6,0.0
The Suramarian,0,4,4,0.0
The Talking Trees,0,1,1,0.0
The Tradikals,0,1,1,0.0
The Undead Angels,12,45,57,21.1
The Villagers,0,1,1,0.0
The Wardens,4,20,24,16.7
The king_s son,0,1,1,0.0
The legends,0,2,2,0.0
The raising flame,0,1,1,0.0
The swallow,30,42,72,41.7
TheAvatars,1,3,4,25.0
TheBorgs,0,1,1,0.0
TheBoss,0,1,1,0.0
TheFarm,5,7,12,41.7
TheGreyKnight,16,18,34,47.1
TheKingIND,0,3,3,0.0
TheLastLetter,0,2,2,0.0
TheNightRaid,0,2,2,0.0
TheSpiders,3,3,6,50.0
TheSterling,1,0,1,100.0
The_APEX,11,17,28,39.3
Theatre of Blood,0,3,3,0.0
Thee Apostles,2,7,9,22.2
Thekno,1,4,5,20.0
Thing,0,7,7,0.0
Three Sword Style,9,6,15,60.0
Three Two One,19,27,46,41.3
Thronebound Shadows,0,2,2,0.0
ThuThiThanXa,1,1,2,50.0
Thugging Central,1,2,3,33.3
Thunder of dragons,0,1,1,0.0
TiGiGi,4,15,19,21.1
TiP,9,3,12,75.0
Tian Kon,1,0,1,100.0
TianTuteros,1,4,5,20.0
Tiandao Pirates,26,70,96,27.1
Tiger123,0,2,2,0.0
Times New Roman,0,1,1,0.0
TingDiDaAIYiJiaMeng,0,1,1,0.0
Tinkeronly1,0,4,4,0.0
Titan Blaze,2,25,27,7.4
TitikMan,0,1,1,0.0
Tobacco,0,6,6,0.0
Tohou Project,32,44,76,42.1
Tokecang,1,1,2,50.0
Tokhang,1,5,6,16.7
Tokugawa,8,8,16,50.0
Tokyo Revengers,3,0,3,100.0
TokyoBear,0,1,1,0.0
TomTom Where You Go Last Night,2,2,4,50.0
Topspire,193,227,420,46.0
Township Angel,0,1,1,0.0
ToxicHell,0,3,3,0.0
ToyBoy,34,23,57,59.6
TraacaS,0,1,1,0.0
Tradebound,1,9,10,10.0
Traitors of the Impure,0,1,1,0.0
Transcendents,1,4,5,20.0
Trash Panda Syndicate,1,7,8,12.5
Tree Viper,38,24,62,61.3
Tree of Beyond,0,2,2,0.0
Tree_Of_ Faith,12,30,42,28.6
TrueMatch,2,14,16,12.5
TuT,0,1,1,0.0
TuZiNO1,1,3,4,25.0
Twilight Vanguard,1,1,2,50.0
TwinHead Thunder Dragon,7,20,27,25.9
Twisted Puck,0,1,1,0.0
Typhon,13,42,55,23.6
Tyrannis,0,2,2,0.0
U N D E R R A T E D,4,7,11,36.4
UItimate Hunter,0,1,1,0.0
ULTIMATE REALM,13,44,57,22.8
ULTRAMAN ALBION,2,1,3,66.7
UNDER-WORLD,0,1,1,0.0
UNITED REPUBLIC MERCHANTS,8,34,42,19.0
UNITED THETFORD,26,68,94,27.7
UNSC,0,1,1,0.0
UUCCH,0,1,1,0.0
Uchiha house,0,1,1,0.0
Uchione,0,3,3,0.0
Ukrainian,0,1,1,0.0
UndeadWarriors,0,2,2,0.0
Understand,8,9,17,47.1
Unicorn Shield,8,9,17,47.1
UnifyVN - 304,33,54,87,37.9
United Royal Knight,4,8,12,33.3
Universe25,0,1,1,0.0
Untamed Axis Covenant,0,1,1,0.0
Ursular,0,2,2,0.0
Use Cleanse,7,16,23,30.4
V A G A B O N D,41,40,81,50.6
V A L H A L L A N,3,1,4,75.0
V E S T A,2,1,3,66.7
V1234,1,1,2,50.0
V1OLET,74,99,173,42.8
VARTICAN,4,7,11,36.4
VELARIS,39,33,72,54.2
VFX,4,15,19,21.1
VIDIRAN,0,2,2,0.0
VIET NAM ssm,17,80,97,17.5
VILLAGE,0,5,5,0.0
VINA HOUSE,32,75,107,29.9
VIORIF,0,5,5,0.0
VN Cong San,1,8,9,11.1
VN Kingdom,0,1,1,0.0
VN-2DToc,0,6,6,0.0
VN-KANGAROO,24,23,47,51.1
VN-MORGANA,1,1,2,50.0
VN1945,20,37,57,35.1
VOID OF CHAOS,0,6,6,0.0
VORPAL SWORD,1,10,11,9.1
VOYAGER CORPS,7,16,23,30.4
VUUR,1,1,2,50.0
Valentia,0,1,1,0.0
Valiant Immortals,0,2,2,0.0
Valmera,3,16,19,15.8
Verdant Ring,9,10,19,47.4
VietNam TheFord,13,18,31,41.9
Villain Society,4,10,14,28.6
Villainss,0,1,1,0.0
Vincent Enjoyer,0,1,1,0.0
Viruz,0,4,4,0.0
Visayan Express,1,5,6,16.7
VlRUS,38,17,55,69.1
Vobby x Lina,0,2,2,0.0
Voidbound Order,0,1,1,0.0
W A R M O N G E R,2,9,11,18.2
W BLOOD,6,14,20,30.0
W2P,5,14,19,26.3
WAKE UP DOGS,2,2,4,50.0
WALVES,0,1,1,0.0
WARBAND_COMPANY,1,8,9,11.1
WARDGUARD,2,4,6,33.3
WARGA KONOHA,2,11,13,15.4
WARRIORS INITIATES,0,10,10,0.0
WAR_HORSE,2,8,10,20.0
WHITEOUT,2,5,7,28.6
WHITE_HYDRA,2,5,7,28.6
WILD RAT,1,1,2,50.0
WINDPhoenix,3,15,18,16.7
WINTERGUARD,0,2,2,0.0
WINTERZ,4,10,14,28.6
WSNiBaBa,1,1,2,50.0
WTF RAT,1,0,1,100.0
WTP,0,4,4,0.0
WaI WaI,46,28,74,62.2
Wakanda62,0,10,10,0.0
WalkingInSweatyTown,3,5,8,37.5
Wanderland,1,2,3,33.3
War Bears,3,17,20,15.0
War Hunter,0,1,1,0.0
War of Shawdows,3,12,15,20.0
WarBornSyndicate,0,1,1,0.0
WarGod,1,0,1,100.0
Warhammer Dark Tide,11,16,27,40.7
Watawat,1,0,1,100.0
Wavei,37,47,84,44.0
Wawa Wand,1,6,7,14.3
Way of the Taiping,0,1,1,0.0
Wayfinder Knights,3,36,39,7.7
We Thought This Was PvE,0,1,1,0.0
We are,1,0,1,100.0
WeTheNagas,1,13,14,7.1
Web of Shadows,15,12,27,55.6
Welangbumi Gronggongan,2,25,27,7.4
Western Paradise,149,175,324,46.0
Wewe,0,2,2,0.0
WhatThatSkill,0,1,1,0.0
Whirlwind,1,3,4,25.0
White Blight,5,2,7,71.4
White Blight Freemen,1,0,1,100.0
White Knights United,0,1,1,0.0
White angel,0,3,3,0.0
WhiteDragons,2,16,18,11.1
