Player,Guild,Wins,Losses,Total,Winrate_%
AppuAbhi,MoneyHunter,0,2,2,0.0
Aprilcute,PH Alliance,0,11,11,0.0
AquaVinz,Reich,0,1,1,0.0
Aqzan,ROYAL CARTEL,0,5,5,0.0
Ar1p66,THE RELATION,0,9,9,0.0
ArChen777,mechanical,0,7,7,0.0
ArRikato,Ping300,0,1,1,0.0
AraSukaKnbrut,HAMSHTER,0,11,11,0.0
Aracn,Endernations,0,4,4,0.0
AraiAraii,One More Times,0,11,11,0.0
Araqon,Griffin Empire,0,6,6,0.0
Araqt,Hache Courte,0,4,4,0.0
Arayanna,7SinsX,0,2,2,0.0
Arayasaka,PAPAYA POKPOK,0,1,1,0.0
AraykoPo,MANIFEST,0,3,3,0.0
Arcaneeye,The Master,0,3,3,0.0
Arceyy97,WARDGUARD,0,2,2,0.0
Arch0n,Lymhurst Ranger,0,15,15,0.0
ArchBooba,Freaky Fools,0,1,1,0.0
ArchRaziel,Wild Cards,0,1,1,0.0
Archelon,R O A M,0,1,1,0.0
ArcherRain,Chien Than,0,8,8,0.0
Archon77,Wild Cards,0,6,6,0.0
Arckk,ALAS KWATRO,0,1,1,0.0
Arcwizz,KAKI TIGA,0,2,2,0.0
Ardor,Packet Loss,0,8,8,0.0
Ardus,MoFuMoFu HEAVEN,0,2,2,0.0
Arecknight,UNITED THETFORD,0,28,28,0.0
Areon,Moon Rise,0,15,15,0.0
Argonman,justbros,0,5,5,0.0
Ari3ns,Master Siomai,0,1,1,0.0
Arianian12,TONPA GANG,0,2,2,0.0
ArictheStormblad,Helios Phoenix,0,2,2,0.0
ArieVi,CTRL ALT DEL,0,4,4,0.0
Arifin1,ToxicHell,0,5,5,0.0
ArionM,The Neighborhood,0,5,5,0.0
Aristelle,321 Demass,0,5,5,0.0
Ariszu,QUILL,0,2,2,0.0
Arizuar,Tarumanagara,0,2,2,0.0
Arizure,ROYAL CARTEL,0,3,3,0.0
ArkanA2,Mahatma Suvarna,0,2,2,0.0
Arkhand,The Iron Legion,0,1,1,0.0
Arkkkkkk,Lightborn Syndicate,0,3,3,0.0
Arkraptor,Springs,0,2,2,0.0
Arman49,THE WARRI0RS,0,1,1,0.0
Armie186,TAHANAN,0,2,2,0.0
Armigero,Singosari,0,1,1,0.0
ArminTheSadBoy,Endernations,0,11,11,0.0
ArminTheSadBoy,PENJAGAL SEMVAK,0,10,10,0.0
ArminTheSadBoy,V1OLET,0,1,1,0.0
Armonya,K A L A N S A Y,0,11,11,0.0
Arnob,TakusaVegas,0,11,11,0.0
Arnut,Ez-1,0,1,1,0.0
Arnut,N E O - H E R O,0,2,2,0.0
Arnz12,Global Unity,0,3,3,0.0
Arnz12,Maharlika Knights,0,2,2,0.0
ArolfRickler,BL4CK SIGIL,0,1,1,0.0
Arolu,10 My friend are coming Run,0,4,4,0.0
AroonT,octugram,0,1,1,0.0
Arozoneee,Moon Kingdom,0,1,1,0.0
Arparchai,Army of Ape,0,7,7,0.0
Arranea,PAPAYA POKPOK,0,1,1,0.0
Arredhood,Noob Family,0,1,1,0.0
Arriic,kings mansa musaa,0,23,23,0.0
Arsene57,PinoyHinayopz,0,1,1,0.0
Arsh62,Switching To Heals,0,1,1,0.0
Arshakaa,Midnight Rose,0,14,14,0.0
Art168,London,0,2,2,0.0
Art9573,Boar Army,0,2,2,0.0
Artaniel,COALITION,0,2,2,0.0
ArtemisChan,PL4B,0,2,2,0.0
Arthaine,CTRL ALT DEL,0,1,1,0.0
ArthurMst,Couriers Guild,0,1,1,0.0
ArthurVinace,ALAS KWATRO,0,1,1,0.0
ArthuurMorggan,B L A C K P E A R L,0,2,2,0.0
ArthuurMorggan,Shadowborn Syndicate,0,1,1,0.0
Artios,THE WARRI0RS,0,4,4,0.0
Artivex,Frostbite Reapers,0,2,2,0.0
Artli,BENG_BANG_PH,0,3,3,0.0
Artli,The Neighborhood,0,2,2,0.0
Arttem1s,The Lonely Moan,0,13,13,0.0
Artur6390,The Academy,0,4,4,0.0
AruRikuhachimaru,Empyreus,0,10,10,0.0
Arvinox,Ashes of Mahadev,0,1,1,0.0
Arvord,Topspire,0,6,6,0.0
Arwikind,DRIFTERS UNITED,0,1,1,0.0
Ary127,GOWA Empire,0,9,9,0.0
Aryan080,H Y P E R T E N S I O N,0,7,7,0.0
Aryan080,octugram,0,1,1,0.0
Aryan099,P O L A R I S,0,4,4,0.0
Aryan099,octugram,0,2,2,0.0
Arzunna,CrossBlade,0,1,1,0.0
AsTraTighT01,not cute anymore,0,1,1,0.0
Asadbaig,THE WARRI0RS,0,3,3,0.0
AsadekonT,OPFarmer,0,13,13,0.0
AsanagiUmi,STRAYFANGS,0,4,4,0.0
Asbes,MOON SHARD,0,7,7,0.0
Asdrrty,Royal Vanguard,0,1,1,0.0
AsepBerkacamata,Buzztard,0,1,1,0.0
AsepBlueZone,Behavior,0,1,1,0.0
AsepCacag,Kendan,0,5,5,0.0
Asfrru,Brand of Light,0,4,4,0.0
Asgarad,Soop,0,1,1,0.0
Ash060106,ChipsO Federation,0,3,3,0.0
AshEcho,Dragon Blade,0,1,1,0.0
AshKyoko,Critical Impact,0,1,1,0.0
AshLlkeSnow,GIGAN VIII,0,2,2,0.0
Ashborn4,S K U L L C R U S H E R S,0,2,2,0.0
Ashburne,DEATH PARADE,0,2,2,0.0
AshePendragon,PSYKOPATH,0,1,1,0.0
Ashitraa,Pierce,0,3,3,0.0
Ashry,DRIFTERS UNITED,0,18,18,0.0
Ashtart,Fsszsb,0,2,2,0.0
Ashtart,HuZhuHui,0,4,4,0.0
Ashtray,CONTRA,0,2,2,0.0
AsianBaguette00,ARCADIANS,0,2,2,0.0
Asiantensai,ABOVE HEAVEN,0,3,3,0.0
Asiantensai,Sylvan Gaia,0,12,12,0.0
AsiongJabongga,B-E-L-A-T-squad,0,14,14,0.0
Asixpack,Free Butterfly,0,3,3,0.0
Askarfyr,SNAKES OF SKY,0,1,1,0.0
Askelad,First love,0,1,1,0.0
Askhan,NAGA PEOPLES FRONT,0,1,1,0.0
Aslander,HELIOS,0,1,1,0.0
Aslijawa9,Albion Indonesia Raya,0,1,1,0.0
Asnow,Albion Indonesia Raya,0,1,1,0.0
Asphyxia0,Chikipi,0,7,7,0.0
AssAssG,Dragon-Mi,0,2,2,0.0
AssBeater064,THE WARRI0RS,0,4,4,0.0
Assasinss,HELIOS KNIGHTS,0,2,2,0.0
Assassin122,War of Shawdows,0,2,2,0.0
AssassinGod,Topspire,0,1,1,0.0
AssassinTiger,Global Unity,0,1,1,0.0
Asshaulter,GymRats,0,2,2,0.0
Assshhhhhhhhhhhh,PoopooDancers,0,1,1,0.0
Asta666,STRAYFANGS,0,3,3,0.0
AstagDragon27,NEVERLUS,0,5,5,0.0
Astlywantsyou,The_APEX,0,1,1,0.0
AstridHoffersonn,Auraka,0,1,1,0.0
AstroVTD,VINA HOUSE,0,6,6,0.0
Astrolgia,DEATH PARADE,0,7,7,0.0
AsuitoLover,The REVENGERS,0,1,1,0.0
Asumita,Springs,0,11,11,0.0
Asunekii,The Scarlet Dawn,0,7,7,0.0
Asura17,Newbies ALBION MRDK,0,1,1,0.0
Asurashima,REDEMPTION CODE,0,2,2,0.0
Asurashuraaa,S A B O N G,0,10,10,0.0
Asyuki,CCTV-13,0,2,2,0.0
Atakai,Eagle Army,0,1,1,0.0
Atanasia,Easy come Easy go,0,22,22,0.0
AtemisNLE,Pierce,0,1,1,0.0
AthensJR87,ALAS KWATRO,0,1,1,0.0
Atherne,GymRats,0,1,1,0.0
Athnarrrer,THE-IMMORTALS,0,5,5,0.0
Atlanto,Ocean Waves,0,8,8,0.0
Atlasdoom,THE WARRI0RS,0,1,1,0.0
Atmin125,GIGAN VIII,0,6,6,0.0
Atmin125,NO_OC,0,3,3,0.0
Atmostzz,WARGA KONOHA,0,1,1,0.0
Atok17,FINAL FORM,0,12,12,0.0
Atok17,Lex Talionis,0,7,7,0.0
AtokLolo,S A B O N G,0,33,33,0.0
Atom4,Fight Or Run,0,1,1,0.0
AtomicDildo,OMNI SLASH,0,2,2,0.0
Atorazu,SOLAR BENEDICTION,0,8,8,0.0
Atq,Ala,0,3,3,0.0
Atreiidez,AntHtoo,0,1,1,0.0
Atreiidez,The Scarlet Dawn,0,1,1,0.0
AttDream,RABBIT RAIDERS,0,5,5,0.0
Attrax,Coup de grace,0,5,5,0.0
Attrax,The Undead Angels,0,2,2,0.0
Attusan0,H E L L K E E P E R,0,3,3,0.0
AtukAtuk,VOID OF CHAOS,0,4,4,0.0
Augo,Free Butterfly,0,1,1,0.0
August991,Elden Ashborn,0,1,1,0.0
August991,R E D - B O S S,0,1,1,0.0
AuroraWinterSnow,WINTERGUARD,0,1,1,0.0
Auspiceliu,Wing of Liberty,0,3,3,0.0
AustinGriffin,B o S,0,1,1,0.0
Autann,Shadowborn Syndicate,0,10,10,0.0
Autocracyy,Springs,0,13,13,0.0
Autol3ots,B A N G K 0 K,0,17,17,0.0
Autol3ots,K R U N G S R I,0,9,9,0.0
Autumnnns,HollowCrown,0,2,2,0.0
Autumnnns,Lumi,0,5,5,0.0
Autumnnns,itinerary,0,7,7,0.0
Auwu23,MaiWaiLaew,0,3,3,0.0
Auximus,perfect team,0,1,1,0.0
Auzryl,SLAF,0,1,1,0.0
Avagar,Demon of Inari,0,1,1,0.0
AvalonSeeker,Villain Society,0,1,1,0.0
Avar1c3,Guerrillas Of Destiny,0,5,5,0.0
AvatarX678,ALASTERS,0,1,1,0.0
AverageNegus,chill here,0,2,2,0.0
Averande,NEVERLUS,0,1,1,0.0
Averell,G U N N E R,0,2,2,0.0
Avocados,THEMERCENARY,0,1,1,0.0
AwangKenit,Kids On The Move,0,6,6,0.0
Awayz03,INDONESIA MERDEKA,0,1,1,0.0
Awxly,Gold Bless,0,32,32,0.0
Axcel22,THEMERCENARY,0,3,3,0.0
AxcelkReal,Azeroth Knights,0,7,7,0.0
AxeBad,Smartist,0,1,1,0.0
Axelliamm,The_APEX,0,1,1,0.0
Axhelm19,The Inquisition,0,1,1,0.0
Aximer,Buzztard,0,3,3,0.0
Aximer,Tengkorak,0,2,2,0.0
Axmodex,I The Flying Dutchman I,0,2,2,0.0
Axmodex,The Last Rise,0,1,1,0.0
Axnosis,Knight Kingdom,0,3,3,0.0
Axxo,Crimson Radiance,0,11,11,0.0
Axxxex,SteadySolos,0,12,12,0.0
Axycll,LEGION SOUL,0,12,12,0.0
Ayanami,MO GU II,0,3,3,0.0
Ayanxx,Wild Cards,0,4,4,0.0
Aydum,Helios Phoenix,0,5,5,0.0
Ayezah,Global Unity,0,8,8,0.0
Ayleron,not cute anymore,0,4,4,0.0
Ayushhhhhhhhhh,ALL FRIENDZONE,0,1,1,0.0
Ayyyjayyy,Battleborn,0,1,1,0.0
Ayzell25,Kendan,0,18,18,0.0
Az1m,Bridgewatch Academy,0,1,1,0.0
Azazhelll,ALBION AFTER S3X,0,15,15,0.0
Azeraide,Hudyat,0,39,39,0.0
Azerelle,Topspire,0,3,3,0.0
AzerothM,PSC,0,1,1,0.0
Azhara,New_World_Order,0,3,3,0.0
AzielPogi,DEATH PARADE,0,2,2,0.0
Azier,LOOKOUTS,0,8,8,0.0
Azimir,Alone in The Mist,0,1,1,0.0
AzizGegep,GTO Nazarick,0,6,6,0.0
Azizioo,Heaven Knight,0,1,1,0.0
Azizioo,Welcome Back To Albion,0,1,1,0.0
Azkabann,Crazybabys,0,2,2,0.0
Azlan888,WARRIORS VANGUARD,0,1,1,0.0
AzmuthHV17,WARRIORS INITIATES,0,2,2,0.0
AznAldi,Frostborn Exiles,0,1,1,0.0
Azpisko666,anomali SILUMAN,0,4,4,0.0
Azroch,Singosari,0,2,2,0.0
AzulaHen,Mistwood Fen,0,1,1,0.0
AzulaVon,TheAvatars,0,3,3,0.0
Azureexyz,Freedom_Castle,0,2,2,0.0
B0T4N,AstraCervus,0,4,4,0.0
B1nhCloving,Polite,0,1,1,0.0
B2Q,Wild Cards,0,2,2,0.0
B4gaara,CrossBlade,0,4,4,0.0
BABYGON,Ping300,0,1,1,0.0
BAIBAIQAQ,1V1,0,13,13,0.0
BAITI,Boar Army,0,11,11,0.0
BAIYIfallinlove,Dragon Blade,0,8,8,0.0
BALENCIAGA,Circus,0,1,1,0.0
BAMMBEE,SyntaxErr,0,1,1,0.0
BANGERKILLER,THEMERCENARY,0,3,3,0.0
BAOLIN258,S D G,0,5,5,0.0
BARSKING,PSYKOPATH,0,1,1,0.0
BAYBEME,PAPAYA POKPOK,0,8,8,0.0
BBBBBOBI,OYO_OYO,0,1,1,0.0
BBEM2236,C O V Y,0,15,15,0.0
BBMPISOT,Singosari,0,2,2,0.0
BBQBRO,Meow Immortal,0,2,2,0.0
BBQBRO,Mochi Kingdom,0,1,1,0.0
BBaron,S A B O N G,0,19,19,0.0
BBeTapChoi,CHANG,0,1,1,0.0
BBongMon,chill here,0,2,2,0.0
BBurst,Old Singularity,0,2,2,0.0
BCHDDM,BCHDDM,0,5,5,0.0
BCZshadow,TAKEDA 24,0,2,2,0.0
BDG018,Idochine,0,7,7,0.0
BEACO,GOBLIN CAMP ID,0,4,4,0.0
BEAST1220,Protagonists,0,5,5,0.0
BEBAR,Nemo Nemo,0,4,4,0.0
BEEKILLERR,SANDBOUND,0,24,24,0.0
BENKIchan,4vX,0,1,1,0.0
BENNELY,SKYKRU,0,10,10,0.0
BERASTIC,Tree_Of_ Faith,0,17,17,0.0
BESIX,7FALL,0,4,4,0.0
BFLC2026,For Fight,0,1,1,0.0
BG7,BANGSAL TEROR,0,4,4,0.0
BGOAT,C O V Y,0,5,5,0.0
BHABIlover,Bhabhi Lovers,0,1,1,0.0
BHAZOZO,BL4CK SIGIL,0,1,1,0.0
BHEJADESHLAI,Sylvan Gaia,0,1,1,0.0
BHMordex,IcePiper,0,1,1,0.0
BIERANWOCHIQINGC,CasualGamer,0,1,1,0.0
BIETBOMAYLAAIKH,Abyssal Princess,0,2,2,0.0
BIGDADDYRA,JugGerNaut,0,1,1,0.0
BIGDADDYRA,MoneyHunter,0,3,3,0.0
BIGHANGEI,Crusader Kings,0,4,4,0.0
BIGMAN10,Mistwood Fen,0,25,25,0.0
BIGahhBoooty,Gilaguild,0,3,3,0.0
BIZDAK,All Rise,0,12,12,0.0
BJDOOM,ALBION AFTER S3X,0,91,91,0.0
BJOORRN,ALBION AFTER S3X,0,4,4,0.0
BJSBJS,Behavior,0,9,9,0.0
BJSBJS,WhiteSuits,0,4,4,0.0
BK201s,HuZhuHui,0,3,3,0.0
BKB648,So-so,0,2,2,0.0
BLA3111,WowMayKay,0,6,6,0.0
BLACKCOAT10,GTO Nazarick,0,33,33,0.0
BLACKLIKEWEED,H B J,0,1,1,0.0
BLACKMON,S A B O N G,0,35,35,0.0
BLACKNIGHT,Akagami,0,1,1,0.0
BLACKNUB,eRa Empire,0,2,2,0.0
BLACKSHEEEEEP,DragonWorld,0,18,18,0.0
BLADEKING1,DAWN OF LIGHTS,0,5,5,0.0
BLANKSB,Lym World,0,1,1,0.0
BLAZER23,Regnum Aurum Rex,0,1,1,0.0
BLINDPOP,COALITION,0,1,1,0.0
BLOOM,Kingdom,0,1,1,0.0
BLOOODDDDY,STRAYFANGS,0,9,9,0.0
BLSTER,SCOODY BOO,0,6,6,0.0
BLoxybot,THE TROUBLE MAKER,0,6,6,0.0
BNPowo,PorkyPie,0,5,5,0.0
BOCHANN,MoFuMoFu HEAVEN,0,1,1,0.0
BOJAKX,HallOfGrims,0,3,3,0.0
BOKSU,Mam-moth,0,46,46,0.0
BOOGEYMAN1121,Peng Lai Xian Jing,0,4,4,0.0
BOREHOLD,The Elders Pact,0,1,1,0.0
BOROT12,Bravo,0,2,2,0.0
BOSSJOCELYN21,bosaBOSS,0,21,21,0.0
BOSSej,Topspire,0,2,2,0.0
BOTIS,Are U Oke,0,1,1,0.0
BOTIS,Children Of The Dragon,0,4,4,0.0
BOTIS,VN1945,0,8,8,0.0
BOYSTWOMAN,Starwind,0,1,1,0.0
BPJisoo,Good Times,0,3,3,0.0
BPP,Solo-King,0,10,10,0.0
BQCLG,Solo-King,0,1,1,0.0
BR4NZ,Claim Trade Co,0,1,1,0.0
BRIIIII,CREED INTERNATIONAL,0,11,11,0.0
BROKOKO,S A B O N G,0,4,4,0.0
BSKADIO,High Cards,0,1,1,0.0
BSKADIO,MoneyHunter,0,2,2,0.0
BUCKTICK,tamago X gohan,0,11,11,0.0
BUKOOOL,Topspire,0,2,2,0.0
BUKOOOL,Wild Cards,0,1,1,0.0
BUMARGYI,Angry Burmese,0,45,45,0.0
BUNNYgo,PAPAYA POKPOK,0,2,2,0.0
BURAOK,THE_SINNERS,0,1,1,0.0
BUYE69,Old Chiken Headquarters,0,1,1,0.0
BYOOO,Midnight Rose,0,2,2,0.0
BYTYDY,V1OLET,0,1,1,0.0
BZeath,Guerilla Warriors,0,7,7,0.0
BaConSau,FinalDestination,0,1,1,0.0
BaGaYaLu,Crazybabys,0,10,10,0.0
BaHugPuki,BAHOgamers,0,3,3,0.0
BaHugiitlog,BAHOgamers,0,2,2,0.0
BaJiao,Earn money,0,1,1,0.0
BaPuO3O,PoopooDancers,0,8,8,0.0
BaaltheGreat,Lym World,0,1,1,0.0
Babarius,Deep Zero,0,1,1,0.0
Babayaga94,GATHERER-INDO,0,10,10,0.0
BabeIntheMarket,TitikMan,0,1,1,0.0
Babeyage,First love,0,1,1,0.0
Babook,Typhon,0,22,22,0.0
BabyCrow,MoneyMoneyComeOn,0,2,2,0.0
BabySweatHH,1GU 1GU,0,2,2,0.0
Babycel,Griffin Empire,0,1,1,0.0
Babypotato69,QUILL,0,2,2,0.0
BacL0ngVu0ng,Mid,0,5,5,0.0
BacL0ngVu0ng,The Last Rise,0,4,4,0.0
BacNongDan,not cute anymore,0,1,1,0.0
Back26,ALBION AFTER S3X,0,3,3,0.0
BackBender,LigmaBall,0,2,2,0.0
BackJack1998,JARERNs,0,1,1,0.0
Backburner,S A B O N G,0,38,38,0.0
BadBoynih,Tarumanagara,0,3,3,0.0
BadDreamss,CANOPUS,0,1,1,0.0
BadManVn,Black M0nkey,0,9,9,0.0
Badboycholo,Midnight Rose,0,2,2,0.0
Badboycholo,Nomadz,0,1,1,0.0
Baddiefineshit,THE-IMMORTALS,0,5,5,0.0
BadlyBz,Blue Phoenix,0,1,1,0.0
Badooinkz,Chosen Few,0,1,1,0.0
Badr1,Shadow Eagles,0,2,2,0.0
Bagas666,MABAR,0,4,4,0.0
Bagle,Frostborn Exiles,0,1,1,0.0
Bagobits,octugram,0,5,5,0.0
BaguioGold,Wild Cards,0,4,4,0.0
BahenolEthanol,Barudak Waluh,0,1,1,0.0
Bahgyasrota,Centris,0,6,6,0.0
Bahgyasrota,The Scarlet Dawn,0,2,2,0.0
Baicaioo,Raining,0,1,1,0.0
BakaWeeb,JugGerNaut,0,5,5,0.0
BalagbagAydol,OMNI SLASH,0,3,3,0.0
Balak69,Angelic Fish,0,1,1,0.0
Balayau,World Of Nine Realm,0,2,2,0.0
Balb0n,The Betrayed,0,6,6,0.0
Baleee,BURONAN,0,1,1,0.0
BallGyi8,Coup de grace,0,1,1,0.0
BallZeE,MONETES,0,1,1,0.0
Balouukaii,shadowhunter,0,3,3,0.0
Balow,Peng Lai Xian Jing,0,2,2,0.0
Balrm,ROYAL CARTEL,0,1,1,0.0
Baltra104,Global Unity,0,1,1,0.0
BamHolms2nd,CREED INTERNATIONAL,0,1,1,0.0
BambinoSassas,THE HOMELESS MEN,0,4,4,0.0
BambinochanTTV,XwX-_UnDead,0,11,11,0.0
Bamonte,Ironclad Concord,0,1,1,0.0
Bamtaeng14,Mathias,0,3,3,0.0
BanHuangGua,Avalon Little Punch,0,1,1,0.0
BanaGamer,Tamilaga Vettri Kazhagam,0,2,2,0.0
Banana119,cat and rat,0,4,4,0.0
BananaKDZ,NGGang,0,2,2,0.0
Banananaaaaaaaaa,FAKE INFO,0,23,23,0.0
Bandit13V,G U I L D,0,9,9,0.0
BangBangke,MAFIA ZONE,0,1,1,0.0
BangJade,S E V E N,0,4,4,0.0
BangJan,Singosari,0,21,21,0.0
BangMixue,Kunfayakun,0,1,1,0.0
BangNyawit,Barudak Waluh,0,1,1,0.0
BangWedz,The Neighborhood,0,1,1,0.0
Bangabandhu,THE WARRI0RS,0,6,6,0.0
BanglaBhai,THE WARRI0RS,0,2,2,0.0
Bangsal,Protagonists,0,1,1,0.0
Bangsar00,Matcha Ore,0,17,17,0.0
BanhMi007,Driffter,0,2,2,0.0
BanhMiOpla,BanhMi-Gang,0,19,19,0.0
BanhUVN,Driffter,0,4,4,0.0
BanhUVN,L O C U S T,0,11,11,0.0
Banitugem,Lazy Fingers,0,3,3,0.0
BannedAccount,Auraka,0,11,11,0.0
BannedAccount,Coup de grace,0,5,5,0.0
Bannnnnnnnnn,BAN RED,0,3,3,0.0
Bannnnnnnnnn,OLD VILLAIN GANG,0,5,5,0.0
Banqqbima,Mahatma Suvarna,0,2,2,0.0
Baofeifei,Earn money,0,11,11,0.0
Baomimi,SO EZ,0,2,2,0.0
Baothyxinhgai,VIET NAM ssm,0,1,1,0.0
Bap2233,S A B O N G,0,11,11,0.0
Bapak2Ngegame,Bapack_2Nge-Game,0,11,11,0.0
BapakeZiyad,0ne_Love,0,1,1,0.0
Baphomat02,Holy Outlanders,0,2,2,0.0
BarGeKop,Ocean Waves,0,1,1,0.0
Barathiyon,G A U T A M A,0,2,2,0.0
Barathiyon,THE WARRI0RS,0,6,6,0.0
Barbara61,Tarumanagara,0,5,5,0.0
BarbarianKing,BURONAN,0,1,1,0.0
Barbarrrr,Villain Society,0,3,3,0.0
Barbelotte,TRACKERZ,0,1,1,0.0
BarcodeScheme,ChipsO Federation,0,4,4,0.0
Bareyyds,Boar Army,0,2,2,0.0
Barley,Conscripted,0,2,2,0.0
BaronOfRefine,THEMERCENARY,0,2,2,0.0
BasementOwner,Basement Dwellers,0,5,5,0.0
Basick,TRlUMPH,0,6,6,0.0
BassMASTER,ON MA HEAD,0,4,4,0.0
Bastete,CtrlAltDefeat,0,18,18,0.0
Batman15,OVERDRIVE,0,1,1,0.0
BattleHardend25,The REVENGERS,0,2,2,0.0
Battlecry,Free Butterfly,0,1,1,0.0
Battosay08,7SinsX,0,6,6,0.0
Bawulalat,HARAISE,0,2,2,0.0
BayiLucu,SMURF,0,4,4,0.0
Bazakiel,Three Two One,0,1,1,0.0
Bazoun,mechanical,0,11,11,0.0
Bdexs,BDEXs,0,3,3,0.0
BeFriend,Ping300,0,9,9,0.0
BeLinXinh,LAC THAN,0,1,1,0.0
BeXuanMaiLonTo,R E V O L U T I O N,0,1,1,0.0
BeakYuseol,Griffin Empire,0,1,1,0.0
BeanBean034,kill pigs pigs,0,1,1,0.0
BearAn,Children Of The Dragon,0,1,1,0.0
BearAn,WINDPhoenix,0,10,10,0.0
BearSouth,RABBIT RAIDERS,0,24,24,0.0
BeardyBird,DRAKORIA,0,2,2,0.0
Bearhunt,Yesllsvllsv,0,4,4,0.0
Beartwo,A-W KING,0,1,1,0.0
Beastgirl,V1OLET,0,1,1,0.0
Beastly21,eRa Empire,0,1,1,0.0
Beatmancer,Garden babys,0,6,6,0.0
BeatrixThelll,Blue Ice,0,17,17,0.0
BeautyqueenBeaut,L I B E R A T I O N,0,2,2,0.0
BebeCrabe,UNDER-WORLD,0,1,1,0.0
Beckyy11,GIGAN VIII,0,2,2,0.0
BeeBee77,Mam-moth,0,10,10,0.0
BeeBoi,AZKALZ,0,1,1,0.0
BeeLatte,KingdomOfJesusChrist,0,1,1,0.0
BeeTuruu,KAKI TIGA,0,6,6,0.0
BeefSlice,AFTERMATH,0,6,6,0.0
BeepBeepxD,Springs,0,2,2,0.0
BeesUnwashedKnee,Kill Orgy,0,12,12,0.0
Beeyoo,VIET NAM ssm,0,7,7,0.0
Begae,I Slytherin I,0,2,2,0.0
Begetron,MAMMOTH ON TOP,0,1,1,0.0
Begging1b,MO GU II,0,1,1,0.0
Beizai,red king,0,3,3,0.0
Belakang,Vincent Enjoyer,0,1,1,0.0
BellCranelI,1CTA,0,5,5,0.0
BellCranelI,Snowflakes,0,4,4,0.0
BellCranelS,SO EZ,0,5,5,0.0
BellZz,Solvania,0,34,34,0.0
BellaLiLi,TAKEDA 24,0,4,4,0.0
BellatrixXVI,mechanical,0,2,2,0.0
Bellicos,Jogja Istimewa,0,3,3,0.0
Bellicos,NEVERLUS,0,1,1,0.0
BellionX,PVP With Me,0,3,3,0.0
Bellobetty,SKYKRU,0,4,4,0.0
BelumdiVaksin,CALICO,0,4,4,0.0
Belvadair,CTRL ALT DEL,0,1,1,0.0
Belvadair,Cattails,0,2,2,0.0
Bembozz,THE WEEKEND DAY,0,1,1,0.0
Ben81,Final Stand,0,5,5,0.0
BenTennysonX,LightWeightBby,0,4,4,0.0
BenTho,Kendan,0,21,21,0.0
BenYazi,Boar Army,0,1,1,0.0
BenedettaOnly,FRONT2BRAWL,0,8,8,0.0
Benignus,hua,0,2,2,0.0
Benimaru131610,GRIEVING-SOUL,0,1,1,0.0
BenjieParas,Biceps,0,2,2,0.0
Benkei,Albions Ark,0,9,9,0.0
BenzReturn,All Rise,0,1,1,0.0
BenzaLamb,Army of Ape,0,7,7,0.0
BenzstyTV,REDEMPTION CODE,0,2,2,0.0
BeoZi,VietNam TheFord,0,5,5,0.0
BerandalGila,Tarumanagara,0,5,5,0.0
BerandalGila,War Bears,0,2,2,0.0
Bercocet,Earn money,0,1,1,0.0
BeriGood,AK-74,0,1,1,0.0
Beriache,Crimson Radiance,0,1,1,0.0
Beriyl,High Cards,0,1,1,0.0
BerryFuzz,The Elders Pact,0,4,4,0.0
BerryFuzz,The Lonely Moan,0,7,7,0.0
Bersaker,Lazy Bear,0,1,1,0.0
Berthlos,INDOMINUS,0,2,2,0.0
Berurin,WHITEOUT,0,2,2,0.0
BesBuj,GIGAN VIII,0,3,3,0.0
BesTRoN3,GOLDENDOG,0,4,4,0.0
BesarDanBerotot,Behavior,0,1,1,0.0
Best0w,YOLO-111,0,1,1,0.0
Best36e,niubidian,0,1,1,0.0
BestCarry,Crusader Kings,0,8,8,0.0
Bestta,B a r b a r i a n s,0,1,1,0.0
Bestta,Speed Run,0,4,4,0.0
Beta334,LightWeightBby,0,6,6,0.0
BetaBJustB,Final Stand,0,6,6,0.0
BetaCheater,Dragon Blade,0,1,1,0.0
Betadine92,The Northern Constellations,0,5,5,0.0
BetchAsPinoyNega,New_World_Order,0,1,1,0.0
Betelgeuese,Ashen v2,0,2,2,0.0
Betonamu,THANHLONGGUILD,0,2,2,0.0
Beveltz,Stray Socks,0,4,4,0.0
BewhYy,VN1945,0,7,7,0.0
BeyBlakers,Tamilaga Vettri Kazhagam,0,4,4,0.0
BgBlkCuy,Chosen Few,0,1,1,0.0
Bhayouslang,Global Unity,0,3,3,0.0
Bhayouslang,Use Cleanse,0,3,3,0.0
Bhb66,Onely,0,5,5,0.0
Bhoki,HidE0ut,0,1,1,0.0
BianAfla,Believers,0,12,12,0.0
Biarr,Three Two One,0,4,4,0.0
BibieXDXD,Chikipi,0,1,1,0.0
BibieXDXD,Yuzi,0,2,2,0.0
Bibol17,Gathering FARM,0,2,2,0.0
Bierousse,Forever Night,0,9,9,0.0
Big420,M U S T A R D,0,7,7,0.0
BigBearStrong,LAC THAN,0,1,1,0.0
BigBootyBang,Shadowborn Syndicate,0,4,4,0.0
BigDealThough,S A B O N G,0,1,1,0.0
BigDick93,Aerox Racing,0,1,1,0.0
BigDickEnergy,South PH,0,2,2,0.0
BigGreasyLady,The Northern Lands,0,1,1,0.0
BigLarge,CHIAROSCURO,0,6,6,0.0
BigShot,P A R A S Y T E,0,1,1,0.0
BigShot,R E A D Y TO D I E,0,2,2,0.0
