Player,Guild,Kills,Deaths,Fame
MOooOG,-,35,12,6233749
dontkillmeingame,Judge,130,40,21727666
simplecube,Right Side,26,26,22016126
AYJACK,Unbound,7,25,18023226
mikado38,Woof Woof,74,70,16956058
BaNuMu,Woof Woof,40,76,13605025
SaraNetanyahu,EQMS,37,19,16312417
NoirBaleze,Sevran,41,36,25073625
WarEnjoyer,Woof Woof,11,43,22029597
nickson,S W A M P,68,18,6600764
Hammercreator,JOURNEY TOGETHER,104,39,19208989
DvR,Skoggangr,77,30,17842912
SUP010,kfir,54,30,12648851
Kiyoo,Pink Monkeys,127,23,24813206
Odelinda,Pink Monkeys,16,25,21679090
MeiiMeii,Contingent,44,44,21660199
TiredDemo,Skoggangr,84,33,15367189
Exorc1st,Inquisitors,8,31,13317737
Equort,G2U,100,27,20597658
MoreThanWhite,Judge,25,39,19400911
kindest,Papaoutai,121,27,20468175
Malouekos,Sevran,71,47,14538030
TestAutomation,Blood And Tears,120,16,9826028
BananaFlour,Skoggangr,49,40,16454291
omeriko1,kfir,65,20,10928762
PolarisN,Contingent,34,43,24272415
OverRatedTrash,Pink Monkeys,13,18,21919662
R1zerman,Skoggangr,9,5,18555581
XJinx,Shinigami Chop,61,23,4583534
KOTEL76582,Take Care,58,20,19996345
Dianabolic,EQMS,25,38,17282596
Nuryatie,Skoggangr,14,9,24078733
Levv,Ascension,32,38,15513650
1Bojji,Heralds of Valhalla,49,45,19750141
XenonReaper,Skoggangr,22,11,14260983
LForward,Clean Kill,22,28,14879253
capaToBeLL,KillJoys,26,30,12024109
xk7,The Madman Brothers,52,28,5546415
BatuhanBK,No Sex With Ex,107,30,8022450
raychu,KillJoys,46,27,13101893
den4ik1012,G2U,39,55,10318599
Exaz,Skoggangr,18,14,14822807
skyfish,Purified,18,25,5477759
Jerun,G2U,29,37,13786162
Ruflaas,Cow field,54,17,14351674
Kevka1,Skoggangr,3,30,15866990
NilfDragon,The Unexpected,14,40,8120292
TFD,kfir,96,24,12517655
RuinedEnzo,Panico,38,19,19924418
Ziar,Squirtle Squad,27,14,21952368
BlGPHARMA,Contingent,114,34,30599912
GIGAHAD,-,63,4,6488966
All62320,Woof Woof,58,24,23368809
Strekkyuuu,Panico,69,26,17909673
Paniacs,VINICIIII,47,25,11630782
Kraing,Humanity,53,22,22675646
Milizie,Panico,22,15,19009831
Dororo,Skoggangr,20,37,25267333
Biigbubble,EQMS,47,14,5970176
Xemo,Squirtle Squad,6,3,25406377
picano,Inquisitors,7,41,14863858
Azawakh,Woof Woof,29,51,22229192
KazenHoax,EightFours,152,19,24957992
SultanZahel,Vendetta,79,34,4812023
denisovith,Skoggangr,68,10,17377903
AsikCafer,EightFours,83,35,18976439
Abed78,S W A M P,59,9,3633942
WilliamKT,Scourge of GOD,27,26,3733369
1bebelino,EQMS,20,36,19344265
DinoNo,No Sex With Ex,18,49,5432953
ZeWinx,Squirtle Squad,2,39,18522725
Colakitty,kfir,68,11,13566818
Arcades,Clean Kill,36,36,16130080
rappppp,Skoggangr,114,34,20855653
Bravoxes,Skoggangr,0,38,17152292
nutmoller,A SKILL ISSUE,109,15,20197993
Yule,JOURNEY TOGETHER,82,32,16494124
TxS00,Pink Monkeys,78,18,30050293
Veku,EQMS,147,30,40462447
MBDpyc,Papaoutai,56,28,16425680
Matthias,Fuego,47,18,24242854
Cull,Clean Kill,11,35,15738792
Claythorpe,Skoggangr,90,26,25148057
SinkShifter,Right Side,13,43,18388370
opikbelahur,TONGKRONGAN,21,19,2740233
LADV,Polska Gildia,108,54,25242613
Thiodor,Woof Woof,32,42,15939169
DrostFildo,Inquisitors,56,43,12459241
fort103,G2U,6,50,13207721
X9Archie,Scourge of GOD,55,34,16646315
Martulalala,VINICIIII,91,21,8953336
baklajankek,Papaoutai,64,30,20777541
HassanSabbah,Judge,13,29,16451632
zennazlatan,ANY FIGHT,27,35,14658740
GoYoplait,Une Tradi SVP,105,24,20076926
luntenrubbler69,Full Push,41,28,13230202
XinZhao,Woof Woof,45,28,12911873
Bucephal,Heralds of Valhalla,14,28,20607085
Josephineisback,EightFours,4,37,21385191
Toushiro3,Pink Monkeys,7,24,24606796
N0bodi,Monkey Buisness,41,14,5242152
MangoLer,Azured,1,26,14973896
TRLEGOLAZ,No Sex With Ex,7,77,2825121
Snak,M3R Company,216,13,20394252
effe7,Panico,141,20,45329245
BasedFren,Treasure Hunt,131,9,5461886
Zennor,Skoggangr,49,36,15378303
Isselele,Woof Woof,94,27,31846694
MrGuss,G2U,25,26,17380177
porajenie,K F C,57,38,14700781
RandomRice,Skoggangr,15,20,15590916
CaoNiMaDeBiaoZi,kfir,22,22,10221017
Crocker,Skoggangr,119,31,25830262
Emo,Une Tradi SVP,10,11,18169161
Seb,Squirtle Squad,72,53,19791096
Bragon,Right Side,34,21,21846462
KiteLooP,-,5,12,3239664
hykogami,Heralds of Valhalla,21,40,12865145
Razory,Contingent,71,26,21175800
DerKoche,EightFours,119,16,23550078
Anzu,Squirtle Squad,19,39,17449278
LiverWhisp3R,Heralds of Valhalla,35,42,16453997
BoneL,EightFours,40,21,28046349
MBAPPEX,Squirtle Squad,12,36,20432305
Grouten,EightFours,173,28,19884990
AlekseyYober,K F C,87,32,17418170
CantStopMe,A SKILL ISSUE,64,14,19193005
LuckyPanda,JOURNEY TOGETHER,14,38,15719249
drito,Skoggangr,108,40,21356912
Fonix1,Clean Kill,20,41,8115811
P1x,KillJoys,85,21,14631414
WarDuck3,Humble,89,30,17442030
Paleplatine,FIGHT KLUB,7,11,4293189
lancilrotto,Panico,4,14,15547727
ToxicL0ve,Humble,37,38,17689488
SFA19,Skoggangr,58,37,17585294
Lycat,KnightsOfCamelot,33,17,4302572
FGRoNNeR,Squirtle Squad,11,22,18897866
Satanyan,Skoggangr,7,36,22198940
Armageddon1245,KillJoys,58,22,13874419
CoOnTuRobi,Judge,41,33,16832844
6Mamadisimo9,Take Care,100,27,19698722
ol1fashioned,Woof Woof,2,57,9768082
Woznyakoo,Judge,19,29,16261903
JulciaUwU,Skoggangr,12,38,15349257
XyarusSoul,Clean Kill,91,45,16189707
G0DFatther,R I V A L,106,41,8585196
GeniusX8,Clean Kill,9,26,10831302
SHAYANXDD,EQMS,54,37,7185299
Snap4You,G2U,74,29,12614892
IzwareL,Treasure Hunt,77,16,8373736
Xcapellost4r,Judge,83,42,17286322
AboMwda,Heralds of Valhalla,9,33,19337344
WhitePrincess,Marauder s,25,60,11700651
XanaxWWW,G2U,9,43,11816173
gdgdminnie,G2U,19,46,8686597
kamithegrinder,EQMS,12,19,8013870
askul,M3R Company,9,49,9794681
NaVeS,Skoggangr,47,43,15108864
peghy,Woof Woof,70,32,14342786
Addict,D-I-S-B-A-N-D,47,20,5138570
NeRouNg,Papaoutai,26,14,21541000
Licquid,Moros,24,34,14708178
GULsAUL,Woof Woof,64,32,19203396
Vio69,S A N I T Y,21,37,8033652
LIMP,Take Care,70,36,14833963
Emmebii,Panico,63,33,19506718
T1000,Ridniy Kray,41,24,12148316
nexq,EightFours,82,38,17486824
Spokiii,EQMS,122,21,11064681
lustygalaxyy,VINICIIII,1,27,8808574
Bajonix,Judge,9,31,17254838
Impregnator,Bl1tzkrieg,32,11,3512226
Gaf,Papaoutai,91,29,18653315
MrZaaeen,Ascension,11,22,3045843
PrngoPazdan,Tous Ensemble,22,30,15855131
Tokas,Cow field,9,13,12496375
Fischi,kfir,4,20,9586264
Ertug,Woof Woof,104,33,25351416
Claritia,Clean Kill,0,42,12523602
Xennor,Skoggangr,31,37,14379129
Snavv,EQMS,38,13,5257042
Gregaren,Contingent,38,51,20478705
Donzik,Right Side,28,8,22663502
KingHEGAZE,Panico,4,37,13670084
Belmonmad,M3R Company,32,32,12271655
Gaidor,EightFours,116,32,22490809
ORDUSPOR,Woof Woof,72,41,17017682
Nazria,G2U,23,38,9374230
Toomees,Papaoutai,1,31,12468037
GOONYAHTA,Right Side,149,31,32552942
DeJavume,Woof Woof,65,51,17414245
Krypton,Skoggangr,14,35,13972746
Nadour,Contingent,41,30,20052629
Bafiquuu,EQMS,102,30,17637043
Kyros,Une Tradi SVP,2,13,17177293
ROman23z23,Papaoutai,11,14,16673923
Siniak,Skoggangr,15,18,16953492
Icemamba,Skoggangr,5,49,13216165
Duy,Contingent,43,18,20006880
pivozawr,KillJoys,25,7,13598269
Dannik,Squirtle Squad,13,29,15114052
Simul,Right Side,122,9,27421109
Eren57,TCHITCHI,74,38,14488740
NutsKnacker,S3XT1NG,42,37,15989874
ExeN,Polska Gildia,11,38,12402316
Eisbern,-,10,6,3683908
SHQIPE,Contingent,21,25,25343858
Luciole,Skoggangr,16,38,17602438
GeneralTron,Stoic,254,33,8389380
HoIyFather,Lemon Girls,102,33,11530674
BychuCFC,Humble,4,35,14382323
MorganNoir,Woof Woof,15,37,13026108
Domme,H O R I Z O N,42,27,11493491
Tugra824,Woof Woof,63,38,9512206
Rolier,Inquisitors,11,27,13066940
sadge,Clean Kill,24,40,11790315
SiQeria,Pink Monkeys,236,11,24496201
stervochka345,Marauder s,6,66,15796167
Tchenirou,Treasure Hunt,212,17,24475891
HealingFirstTime,K F C,47,29,15911711
Krajeyz,Knaves,41,28,5431934
BaTw00,V I P,46,11,4056125
MystProd,Skoggangr,38,23,16180352
ShallowDE,Clean Kill,71,25,20901502
YaneToxic,IM O R D O RI,62,36,16088796
hmzv,Skoggangr,32,41,15872374
Rutharia,Marauder s,13,64,11424833
NewMistr,VINICIIII,33,33,9608157
PenguinDunDeeTV,Clean Kill,70,27,18821511
W3bber,Right Side,144,45,24758915
OXOTHNK,VINICIIII,63,26,10180858
Krae,S W A M P,49,6,4569230
AFIFONBLIHUT,Panico,98,21,22913820
JadeOrLeSmegma,Sevran,54,47,11666990
ShrimpTail,PVEGuildBTW,58,52,7043226
OmArCaBo,Skoggangr,7,32,13197317
Rts1,EightFours,3,21,17518813
Shehem,Limit-Breakers Familia,6,27,6607103
Qweborion,Marauder s,103,67,12424423
NurgleEnjoyer,EightFours,99,24,26428115
AngeliQ,S3XT1NG,19,15,19465197
