Player,Guild,Wins,Losses,Total,Winrate_%
AntonRodry91,I N S O L E N T,0,1,1,0.0
AntonRodry91,V O L K R U M,0,1,1,0.0
AntonellaAntojo,Syndicade,0,4,4,0.0
Antonelo2008,U D S,0,7,7,0.0
Antonio1236,THE HUNTERS OASSINS,0,4,4,0.0
Antonio76393,Espadachines Negros,0,1,1,0.0
Antonio99,I Colmillo Sangriento I,0,1,1,0.0
AntonioBrolio,Turus Do Mangue,0,10,10,0.0
AntonioSuz,Team Combi Gaming,0,3,3,0.0
AntoniodJMM,Safe Guard,0,1,1,0.0
Antonioy13,Magnus Ulf Ivar,0,2,2,0.0
Antony2020a,RealGladiadores,0,1,1,0.0
Antony232,S A G A,0,1,1,0.0
AntonyAMC,Mute Zone,0,4,4,0.0
AntonyMH,CAZADRAGONES,0,35,35,0.0
AntonyXD,N E V A D A,0,1,1,0.0
Antorcha12,Maximals of Caerleon,0,1,1,0.0
Antosar456,Unlucky Cats,0,2,2,0.0
Antpdf,FURIA-ETERNA,0,1,1,0.0
Antropofagia,S E L V A G E N S,0,2,2,0.0
AntrusXee,Mono Con Navaja,0,1,1,0.0
Antryz,H0N0RABLES,0,3,3,0.0
Antthonio,THE HUNTERS OASSINS,0,1,1,0.0
AntuanLawerman,T-E-S-A,0,2,2,0.0
Antyghost,CUBAN KING,0,2,2,0.0
AnubiS2,BLOOD OF HELEA,0,7,7,0.0
Anubis2211,Velo Rojo,0,2,2,0.0
AnubismxS9,Honoris,0,1,1,0.0
Anudorana,F U R O R E,0,3,3,0.0
Anutka,Black - Lotus,0,1,1,0.0
Anuuo,Asechadores_del_Mar,0,9,9,0.0
Anyelhm,C P P S,0,2,2,0.0
Anyelito12,Nictofilia,0,2,2,0.0
Anyeloex,Los Torinhos,0,3,3,0.0
Anyersoon,M A N D A T O R Y,0,1,1,0.0
Anyi00159,N E V A D A,0,9,9,0.0
Anyree,Pretores,0,6,6,0.0
AnythingOnce,El Quinto Teletubbie,0,1,1,0.0
AnzeIa,DaOneNOnly,0,2,2,0.0
Anzrag,Phantom Brigades,0,2,2,0.0
Aokijiviggor,Green Shield,0,1,1,0.0
Aokiju1,Guardianes De Asgard,0,3,3,0.0
Aomine07,WE COOKED,0,26,26,0.0
Ap0th,N A M 3 L E S S,0,1,1,0.0
ApPachanga,Team-Wolf,0,1,1,0.0
ApTigas,I DieHard I,0,1,1,0.0
Apachi39,ANNlHILATION,0,5,5,0.0
ApeDumpling,Morbidly_Obese,0,3,3,0.0
ApechKong17,Unreachable,0,2,2,0.0
ApenasUmGamer,Crias Apenas,0,15,15,0.0
Apio41206,R E X,0,2,2,0.0
Aplyon285,I Hijos de la Ruina I,0,1,1,0.0
Apocalipsis06,BraveRole,0,2,2,0.0
Apocalypt0,Fandelmonga,0,3,3,0.0
Apolinha,FURIA-ETERNA,0,2,2,0.0
Apollo685,Free Beer,0,8,8,0.0
Apolo180302,Shadows monarchs,0,2,2,0.0
Apolo406,Make Albion Great Again II,0,8,8,0.0
Apolo406,QueenAnaRevenge,0,2,2,0.0
Apoloprime,M O N A S T E R I O,0,2,2,0.0
Apolouchiha,Cyan I I,0,1,1,0.0
AponteRM,xXBad IdeaXx,0,1,1,0.0
Apophis077,Make Albion Great Again II,0,14,14,0.0
ApoyoPrimario,La Guarida del Joker,0,1,1,0.0
ApoyoPrimario,Mercenarios De Martlock,0,10,10,0.0
AppleNakashimaMi,AppleG,0,2,2,0.0
AprilK,Boss of April,0,1,1,0.0
Aprix125,ANGELES SANGUINARIOS,0,1,1,0.0
Aprix125,PROFIT_INDUSTRY,0,13,13,0.0
AqLirop,Blades of Avalon,0,1,1,0.0
AquaMiko,Sea-Sky Fraternity,0,2,2,0.0
Aquarense,Deorum Mortis,0,1,1,0.0
Aquarense,YaKcheYa,0,3,3,0.0
AquilesVaEsa01,M Y S T R A L S,0,1,1,0.0
Aquilesvz,LOS MIRMIDONESVZ,0,3,3,0.0
Aquino,Soul BR,0,2,2,0.0
Aquires,Apoema,0,1,1,0.0
Ar4v3l,Paladines de Teemo,0,2,2,0.0
Ar7mizz,H-E-R-E-D-E-R-O-S,0,3,3,0.0
ArPhanis,Vanilla Legion,0,1,1,0.0
ArTeKLP,Guardianes De Asgard,0,1,1,0.0
ArTh2r0x,Instic,0,2,2,0.0
Araat,I Think So,0,4,4,0.0
Aragorn907,Sabuesos del Farron,0,3,3,0.0
AragornWick,Revolution Deathsquad,0,9,9,0.0
Araknita,FURIA DIVIN4,0,1,1,0.0
Araknita,Rise of Stark,0,3,3,0.0
Aramana,Dagas Del Roble,0,1,1,0.0
Aramis92,Black Aura,0,2,2,0.0
Aramsec,Chiwires Tacticos,0,1,1,0.0
Arandanon,ARANDANOS,0,1,1,0.0
Aranibal94,Mundo Balca,0,1,1,0.0
AraqueJ1,Escarveil,0,4,4,0.0
ArasakaT,Loot or Let Die,0,1,1,0.0
ArataInfame,ALLUMINATI,0,1,1,0.0
Arathrorn,BLACK TAPE,0,1,1,0.0
AravindReddy,Harvesters of the Hopeful,0,5,5,0.0
ArazaBG,Las Cabras,0,2,2,0.0
Arazec,Hijos de la Anarquia,0,7,7,0.0
ArbaletTOP,FriarJesus,0,2,2,0.0
Arbanana00,Anti Sociais,0,1,1,0.0
Arbaziloth,Fallen Stars,0,3,3,0.0
ArcArens,Chupalaa,0,2,2,0.0
ArcadiaStorm,The Celestial Lions,0,34,34,0.0
ArcadioNN,E S C O R I A S,0,1,1,0.0
Arcamn97,The New Dawnn,0,4,4,0.0
Arcana2813,D e l i n c u e n t e s,0,6,6,0.0
ArcaneLuciYT,VENENO BLACK,0,3,3,0.0
ArcangelM3ga,7 Segundos,0,1,1,0.0
ArcangelRNS,Kalacas Shidass,0,1,1,0.0
Arcangelxy,Bandidos de caerleon,0,1,1,0.0
ArcanjoII,pigs bad luck,0,1,1,0.0
ArcanjoLS,DaOneNOnly,0,5,5,0.0
ArcanjoMV,VME,0,2,2,0.0
ArcanjoSlayer,Chuchu Noturno,0,1,1,0.0
Arcano69,Espada Verde OGC,0,1,1,0.0
ArcanoBolado,True Gentleman,0,1,1,0.0
ArcanoRc,0Byakko0,0,2,2,0.0
Arcanthea,MUG MUGIWARAS,0,1,1,0.0
Arceniko,Please No Hit Me,0,1,1,0.0
Archangeelx3,Bl4cklist B4ndits,0,1,1,0.0
Archangeelx3,N A M 3 L E S S,0,1,1,0.0
Archer2001,My_Lyttle Ponny,0,1,1,0.0
ArchiJos,Evil Kool Aid,0,2,2,0.0
Archimedes12,Femboys y Empanadas,0,2,2,0.0
ArchyArcharge,Deorum Mortis,0,1,1,0.0
Arcir,I Warriors Company I,0,2,2,0.0
ArcngelEmma,ZAGORI,0,1,1,0.0
ArcticCyanide,Benevolent Kool Aid,0,6,6,0.0
ArcticCyanide,Evil Kool Aid,0,2,2,0.0
ArdiRdz,Gankers LetaLes,0,1,1,0.0
Ardyn97,Northfall,0,24,24,0.0
Arees7,XxMorpheusxX,0,3,3,0.0
Areeszz,Fuma e Dorme,0,2,2,0.0
Areeszz,RUSH-B,0,3,3,0.0
ArelyAlarcon,Bryllanos,0,2,2,0.0
Arencis,Paladins of Blyn Brae,0,2,2,0.0
ArepaNia,Darkness OFFline,0,1,1,0.0
Ares001zz,NIGHT RAIDER GM,0,1,1,0.0
Ares0pk0,Soul BR,0,12,12,0.0
Ares2K,Trippie Redd,0,1,1,0.0
AresCt,Infity force,0,10,10,0.0
Aresh2,Wandering-Souls,0,2,2,0.0
Aresheyker,ClAN PR3STIGU3,0,7,7,0.0
Arevalo27,Sangre de luna,0,6,6,0.0
Arfa911,PROYECTO-CORE,0,2,2,0.0
Arg1prmrd,Wait For Mee,0,1,1,0.0
Argentinkaa,HELGH4ST,0,1,1,0.0
Argentinkaa,SuperSonic LegendS,0,1,1,0.0
ArgentinoRoca,Crux Del Sur,0,2,2,0.0
Argentom,Von supremo,0,1,1,0.0
Argentom,Zukaritas,0,2,2,0.0
Argentopa,Mute Zone,0,3,3,0.0
Arghozz,PALADINS300,0,1,1,0.0
ArgoFurrx,Death Of Souls,0,1,1,0.0
Arguis,Los Bronzas,0,7,7,0.0
Argxgabi,Faction Wars,0,3,3,0.0
Argy1123,THE OLD FAMILY,0,1,1,0.0
Arhtan,INDOMITABLE LEGION,0,7,7,0.0
AriFortune,Mythic Vanguard,0,4,4,0.0
AriZona96,DARK PRICE,0,5,5,0.0
AriaT34,Life is game,0,2,2,0.0
Ariadna95RP,RETADORES,0,1,1,0.0
Arian89,Thetforever,0,2,2,0.0
Ariana963,Symmetrie,0,51,51,0.0
Arickblack,La Orden99,0,1,1,0.0
Arickblack,OSITAS MADURAS,0,3,3,0.0
Aricucha,E l i x i r s,0,3,3,0.0
ArielF55,Road Of Ruins,0,2,2,0.0
ArielaFendy,BELEGHOST,0,1,1,0.0
Ariell123,LosMalcriados,0,4,4,0.0
AriesI1,I G R I S,0,1,1,0.0
Arifhuda,OVER DISASTERS,0,21,21,0.0
Arigon7,Sevenslashers7,0,1,1,0.0
AriiKf,Fanaticos Por PvE,0,1,1,0.0
Arimasz,Cyan,0,5,5,0.0
AriocZy,I Nothing I,0,1,1,0.0
ArionG13,Encarnados,0,9,9,0.0
ArisaMT,Amazonia Gang,0,1,1,0.0
Ariscotoro18x,The Call of the Gods,0,1,1,0.0
Aristtoteles,H Y S T E R Y A,0,1,1,0.0
ArkAlexJMP,Legion Brocoli,0,18,18,0.0
ArkaNitro,i GAME OVER l,0,16,16,0.0
Arkacia,Aponia,0,13,13,0.0
Arkadijj2000,amoral,0,2,2,0.0
Arkakiller,Hunger Lurks,0,1,1,0.0
Arkangel747,V I O L A T O R Y,0,3,3,0.0
Arkaron,Treasure Tales,0,1,1,0.0
Arkgaam,Cerberus-Alpha,0,1,1,0.0
Arkgaam,Thetforever,0,2,2,0.0
Arkresht,1AZEROTH1,0,5,5,0.0
Arkyologo,Team-Wolf,0,5,5,0.0
Arkyologo,We Bare-Bears,0,1,1,0.0
ArlekynIV,WinterLat,0,4,4,0.0
ArlethMaria12,grey_knights,0,8,8,0.0
Arlevit,ANGELES GUARDIANES,0,1,1,0.0
Arllequinaa,VOX BELLUM,0,2,2,0.0
ArmaRaio,Defense Way Gaming,0,1,1,0.0
Armadylian,Loosah Voigins,0,7,7,0.0
Armamentus,Pescadores unidos,0,5,5,0.0
ArmandTrost,B U R N I N,0,1,1,0.0
ArmandoBanquito,The Aegis Project,0,1,1,0.0
ArmandoEspinoza,Fate Empire,0,3,3,0.0
Armandus7,N E V A D A,0,3,3,0.0
ArmdKun19735,Laughing-Coffinn,0,1,1,0.0
Armikg,Quetzal Dorado,0,12,12,0.0
ArmorKingP,N O S F E R A T U S,0,1,1,0.0
Armyyyy,NoFreeThinkers,0,1,1,0.0
Arobeth,M A N D A T O R Y,0,2,2,0.0
Aronkaa,Gyere Gecy,0,7,7,0.0
Aroonez,UberBlack,0,3,3,0.0
ArpiaXON,xGuardianes del abismo,0,2,2,0.0
ArqHultax,Cavaleiros Avalonianos,0,5,5,0.0
ArqSensual,OMISION,0,1,1,0.0
ArquitekTOP,Los Pochitos de Taty,0,1,1,0.0
ArraxMco,NewFury,0,1,1,0.0
Arrecey,ARKADIA WORLD,0,2,2,0.0
Arreyzon,House Therenas,0,1,1,0.0
Arrogancefk,Panda-Express,0,1,1,0.0
Arron57,Caminantes del Alba,0,1,1,0.0
ArrowToMyKnee,Organization Kind,0,1,1,0.0
ArrowYouInTheAss,Ava Owl,0,2,2,0.0
ArrozcadorGames,zNoxus,0,1,1,0.0
Arrud4XXT,Shadowclaws,0,1,1,0.0
Arruda99,Fanaticos Por PvE,0,1,1,0.0
ArsGreyratt,R4GEOUT,0,2,2,0.0
Arsen1j,Anti Hype Rus,0,3,3,0.0
Arsenie337,SkullTree,0,1,1,0.0
Arshiiya,Sprint With Me,0,1,1,0.0
Arskazar,Voidborn Order,0,1,1,0.0
Arslanxx,Ephemerals,0,4,4,0.0
Arslanxx,IS MY STATIC,0,3,3,0.0
Arslea,Antiguos Guerreros Aztekas,0,2,2,0.0
Art3mis411,END CALL,0,4,4,0.0
ArtairDGM,Krozakov,0,3,3,0.0
Arteduro,Santuario de Quietud,0,1,1,0.0
Arteezy2,L U N IC A T S,0,3,3,0.0
Arteezyys,New Repub,0,1,1,0.0
Artemichi,Laughing-Coffinn,0,1,1,0.0
Artemisa31,Crux Del Sur,0,2,2,0.0
Artermisk,WIPE_OUT,0,1,1,0.0
Arterom,Last-One,0,1,1,0.0
Arteymix,Novus Imperium,0,1,1,0.0
ArthasKingLich,Phantom Horde,0,2,2,0.0
Arthrasia,Caeras Riot,0,4,4,0.0
ArthurIll,E L Y D R I O N,0,2,2,0.0
ArthurProta,CLAP BACK,0,1,1,0.0
ArthurWilliamss,KnightsHaven,0,1,1,0.0
Arthurdsn,M0RS,0,1,1,0.0
Arthurieous,LOS MATROSOS,0,8,8,0.0
Arthurrixoto,O-NILES,0,1,1,0.0
Arthynis,FarmSword,0,1,1,0.0
ArticSnow19,M l S T,0,2,2,0.0
ArtlcH,True Gentleman,0,7,7,0.0
Artorias0110,G A N T Z,0,3,3,0.0
Artrund,Sea-Sky Fraternity,0,1,1,0.0
Arttis,Last Templar,0,5,5,0.0
Artunax,24 - 7,0,2,2,0.0
Artunax,Gankers LetaLes,0,3,3,0.0
ArturiaPrincess,OSOS AUTISTAS,0,6,6,0.0
ArturoSpark27,RONIN-NOBLE,0,1,1,0.0
Arturping,Los Enanos de Erebor,0,1,1,0.0
Arturzxx,Midnight Alchemists,0,2,2,0.0
Artv8,ArtFarm,0,2,2,0.0
Artzinzz,DPSZero,0,1,1,0.0
Aruhana,Fanaticos Por PvE,0,2,2,0.0
Arvhex,THE TRUE ORDER,0,2,2,0.0
AryA54,Red banditss,0,1,1,0.0
Aryan40,ResilencieRCL,0,3,3,0.0
Aryero,Deuses Alcoolicos do Bar,0,1,1,0.0
ArynaDaemon,This-Promise,0,1,1,0.0
Arzenfr,Mapaches Tacticos,0,3,3,0.0
Arzenfr,The Boss World,0,1,1,0.0
Arzeus357,The Dark Legion of Kaelor,0,6,6,0.0
As3s1n0,Martlockanos,0,3,3,0.0
AsMonkey,HELL KILLERS,0,4,4,0.0
AsPerGeR1,Kingfisherz,0,4,4,0.0
AsTridSaMaRa,KING MANE,0,1,1,0.0
AsTuToP,House-Of-Dragons,0,9,9,0.0
AsabScar,R3conecting,0,2,2,0.0
AsadoTactico,Dies-Irae,0,4,4,0.0
Ascabum,SpookyBR,0,1,1,0.0
Ascudgamln,Vanilla Legion,0,1,1,0.0
Asd7,AssassinsGreed,0,4,4,0.0
Asdertin3012,F N A T I C,0,1,1,0.0
AserGhost,Make Albion Great Again,0,1,1,0.0
AserGhost,The Bacons,0,3,3,0.0
Aseverange,ETHERNAL-GLORY,0,4,4,0.0
Asfreid,Black - Lotus,0,1,1,0.0
Asfron,Fanaticos Por PvE,0,12,12,0.0
Asghaldabar,Time Lords of Ava,0,1,1,0.0
AshaFerbaz,I Only Collect,0,3,3,0.0
Ashkhard,CrimsonCrux,0,1,1,0.0
Ashleyxm,Critical-Hit,0,2,2,0.0
AshlyGL,Death Lag,0,1,1,0.0
AshshA,Cerberus-Alpha,0,2,2,0.0
Ashvenz,Arizhen,0,2,2,0.0
Ashvenz,B1oodlust,0,11,11,0.0
AsiZKan,GOOD FELLASS,0,1,1,0.0
AsianBunnyXx,C A L L E J E R O S,0,63,63,0.0
Asiiv,Legio Fulminis,0,1,1,0.0
Askeladd019,Suryen,0,1,1,0.0
AskeladdG,Keepers of the Quagmire,0,1,1,0.0
Askland2445,Pay_For_It,0,1,1,0.0
Askov2,Death Clowns Society,0,7,7,0.0
Aslobo,TSHF HYENES,0,2,2,0.0
Asmodeus24,Evil Kool Aid,0,1,1,0.0
AsmodeusC1000,VALAR HARKONNEN,0,3,3,0.0
Asmodeuss1,S H A D E S,0,1,1,0.0
Asmodita,Legio Fulminis,0,2,2,0.0
Asmodita,XNoMercy,0,2,2,0.0
Asmrskill,MEDIEVAL SHADOWS,0,1,1,0.0
Asphian,Fanaticos Por PvE,0,2,2,0.0
Aspx0,Ban4nas De Pijamas,0,2,2,0.0
Aspx0,N A M 3 L E S S,0,1,1,0.0
Asragal,LEGION CUY,0,2,2,0.0
Asraroth616,LA INDUSTRIA INC,0,1,1,0.0
Asrieldremr,Acolitos Sombrios,0,4,4,0.0
Asrngard,SWORDX,0,10,10,0.0
Assahra,HOPLITA,0,1,1,0.0
AssaneD1op,Benevolent Kool Aid,0,18,18,0.0
Assasinshador,F O L K V A N G R,0,4,4,0.0
AssassinJJ,Hellgrind,0,2,2,0.0
AssassinKiri,Other-World,0,1,1,0.0
Assassinato29,Demon Face,0,2,2,0.0
Assassing28,iFLAME,0,8,8,0.0
Assassinsyuki,FamiliaXZ,0,3,3,0.0
Assassinxjr,N O R T H - S T A R,0,2,2,0.0
Assesin17,GT FENIX,0,9,9,0.0
Assesincry,Escarveil,0,1,1,0.0
AssisaN,CompletelyStrange,0,1,1,0.0
Asspera,Caballeros Del Pasado,0,1,1,0.0
Assttarot,GRAN_TUMBA_DE_NAZARICK,0,1,1,0.0
Assttarot,RascaBolitas In Your Back,0,1,1,0.0
AssurenGirl,xXBad IdeaXx,0,1,1,0.0
Assxi,Harvester Kin,0,9,9,0.0
AstaBoss,Death Clowns Society,0,2,2,0.0
Astalail,Ru1n,0,7,7,0.0
Astar0rth,Bandidos de caerleon,0,2,2,0.0
AstarothSenpai,Soul BR,0,9,9,0.0
Astennus,El Panteon Del Rastreo,0,1,1,0.0
Asternett,LosGordiBonitos,0,1,1,0.0
Astinest,Santuario de Quietud,0,13,13,0.0
Astr0Zero,N A M 3 L E S S,0,3,3,0.0
AstraKnight32,Br41nL4g,0,1,1,0.0
AstralGodma,CONTRACORRIENTE,0,6,6,0.0
AstralGodma,xGuardianes del abismo,0,3,3,0.0
Astrarinseca,lB E R S E R K,0,1,1,0.0
Astrathot,Hero Lanniter,0,2,2,0.0
AstridScariotte,Fairy Tail 23,0,1,1,0.0
Astridimplacavel,VAGANTES DE BRIDGEWATCH,0,3,3,0.0
Astrix99,Asgard team,0,2,2,0.0
AstroBeat,PALADINS300,0,1,1,0.0
Astrowood,Vanilla Legion,0,2,2,0.0
Asttarttea,N 0 X,0,2,2,0.0
Asukita098,N A G A S A K l,0,6,6,0.0
Asummha,La Vaquita Saturnita,0,1,1,0.0
Asummha,MICHI BROTHERHOOD,0,1,1,0.0
AsunaCeleste,Unslave,0,1,1,0.0
Asura147,Searchers Of The Lost Candy,0,17,17,0.0
Asuramane,Crux Del Sur,0,4,4,0.0
Asuramane,MEDIEVAL SHADOWS,0,1,1,0.0
Asuramane,R 3 T I R E D,0,2,2,0.0
Asurasss,Anti Evil,0,1,1,0.0
Asurasss,TravelersUnion,0,3,3,0.0
Asurauzu,MEDIEVAL SHADOWS,0,5,5,0.0
Asurexx,MUG MUGIWARAS,0,1,1,0.0
Asurexx,Staatsfeinde,0,5,5,0.0
AsusBg,The Insanity,0,1,1,0.0
AsusUY,Earned,0,5,5,0.0
AsusUY,Knight Blood,0,7,7,0.0
Asween,L o v e I y,0,1,1,0.0
At0l3,16:00,0,11,11,0.0
At0l3,I Cats In Black I,0,2,2,0.0
AtAnyRateNate,Harvesters of the Hopeful,0,1,1,0.0
AtTheTrap,Make Albion Great Again II,0,2,2,0.0
Atafuna,El Panteon Del Rastreo,0,2,2,0.0
Atakyto,IS MY STATIC,0,4,4,0.0
AtalaBurahk,PRIMATA MOD,0,2,2,0.0
AtalaBurahk,desavence,0,3,3,0.0
AteneaBest,DARKM1GHT,0,2,2,0.0
Atentador,VaiDaNada,0,1,1,0.0
Ateustam,Ban4nas De Pijamas,0,4,4,0.0
Ath0m1c,D O L L Y,0,1,1,0.0
AthelAsher,CompletelyStrange,0,4,4,0.0
Athena553,Tabbib,0,3,3,0.0
AthenazZ0,Zukaritas,0,2,2,0.0
AtheneaDiosa,WhiteLotus,0,2,2,0.0
Athinaa,Asura Strike,0,1,1,0.0
Athrix,L I O N H E A R T,0,2,2,0.0
Athua,Perola Do Vale,0,1,1,0.0
Athysmy,FuresRent,0,1,1,0.0
Ati27,LEGION_DEL_OCEANO,0,3,3,0.0
Atibaia4M,Muralha Celestial,0,1,1,0.0
Atilinhabr,M 4 D,0,2,2,0.0
Atilio777,PIRATAS DEL CAMINO,0,1,1,0.0
AtiraFacil,Sindicato dos Refinadores,0,2,2,0.0
Atirep,El Tren del Hielo,0,3,3,0.0
Atlas699,II W A R R I O R S II,0,1,1,0.0
Atlas699,INDOMITABLE LEGION,0,12,12,0.0
Atoj69,Caceria Salvaje,0,1,1,0.0
Atoleiro,Deuses Alcoolicos do Bar,0,3,3,0.0
AtomMC,NEVER PROFIT,0,3,3,0.0
AtomMC,PALADINS300,0,1,1,0.0
AtomTheThird,KillSquad,0,1,1,0.0
AtomicCosine2871,OSIIRIS,0,1,1,0.0
AtomicCrest,XanomicKrew,0,1,1,0.0
Atomppp,JAMAICA,0,5,5,0.0
Atraente,ELDERYN,0,1,1,0.0
AtrapaBandidas,BLOOD HOLLOW KNIGHT,0,1,1,0.0
Atrecit,24 - 7,0,3,3,0.0
Atreeus23,FULL-PUSH,0,2,2,0.0
Atreh,MEVECH,0,2,2,0.0
Atreus03,Band of Free Men,0,1,1,0.0
Atreuzkai,Black St0nes,0,10,10,0.0
Atreyuskt,CLUB - S P A C E,0,4,4,0.0
Atshelnic,We Trade,0,1,1,0.0
Atsuoi,The Boss World,0,1,1,0.0
AtsuyaKB,So Regresso,0,5,5,0.0
AttackTheClone,terreno1,0,2,2,0.0
Attheneaa,Expedicion X,0,3,3,0.0
AttnyFurious,D O L L Y,0,3,3,0.0
AtunW,Los 0cupas,0,2,2,0.0
Atusparia,Furia Nocturnx,0,8,8,0.0
Atzuka,BELEGHOST,0,6,6,0.0
AuRaDLCruz,NeGhada-SA,0,3,3,0.0
Augustos33,Last-Pass,0,6,6,0.0
Aumadad,Els Gats d Or,0,17,17,0.0
Aumaix,O Caixao Sorridente,0,1,1,0.0
Aundui,DOMINIO OCULTO 4_0,0,7,7,0.0
AuraMaxRedPill,cCLTS eEXPLORADOS,0,6,6,0.0
Auraya24k,NoFreeThinkers,0,2,2,0.0
Aurem1,Aura-Chill,0,4,4,0.0
Auri20,Gankers LetaLes,0,1,1,0.0
Auriliaa,Deorum Mortis,0,3,3,0.0
Auroaruhz,Private Murder Company,0,9,9,0.0
Aurochs,Treasure Tales,0,6,6,0.0
AuroraSkill,THE TRUE ORDER,0,2,2,0.0
AuroraTheBlack,DPSZero,0,6,6,0.0
AuroraVerde2,IIFures,0,9,9,0.0
Aurorarinha,desavence,0,2,2,0.0
Aurorom,Post-Mortemm,0,6,6,0.0
Aurusaurio,GOD LIKE CLUB,0,1,1,0.0
AuryzxD,HERMANDAD PJ,0,1,1,0.0
AuryzxD,Los Hermanos Pollos,0,6,6,0.0
Ausdril,pugshub,0,1,1,0.0
AustinG4MER,La Hermandad del Espresso,0,1,1,0.0
AustinMeyer,MANGO BORN,0,2,2,0.0
Austindm,ELDERYN,0,2,2,0.0
Austing20,AJAXXX,0,1,1,0.0
Autevielle,Jorge REBORN,0,1,1,0.0
Autobiografia,Arena del Desierto,0,1,1,0.0
Autojiao,SELF-RELIENCE,0,6,6,0.0
Automatan,CompletelyStrange,0,5,5,0.0
AutriZe,Axxis_Shadow,0,4,4,0.0
AutriZe,Full Loot Enjoyers,0,2,2,0.0
Auxilioemegencia,LittleGankers,0,1,1,0.0
Av1loo,ARMONYYY,0,1,1,0.0
Av1loo,Mortem Imperium,0,28,28,0.0
AvaaLooM,TemerARIOz,0,2,2,0.0
AvadaKedavra,Umbra-Corvi,0,2,2,0.0
AvalancheV,The Bells,0,1,1,0.0
Avengelen,Order 0f Light,0,2,2,0.0
AventureroEMR,FINIMO ELEGANTE,0,1,1,0.0
AventureroEMR,YOU_ARE_DEAD,0,2,2,0.0
AverageGeo,Eikonic,0,1,1,0.0
AviarSoberano,N O R T H - S T A R,0,3,3,0.0
Aviblack01,Sea-Sky Fraternity,0,6,6,0.0
Avila183,Los Perilleros,0,1,1,0.0
AvispaCvlona,GRAN_TUMBA_DE_NAZARICK,0,1,1,0.0
AvoidPotato,R 0 M A,0,3,3,0.0
Avolonn,Faction Wars,0,1,1,0.0
Avvigeya,Agpaw,0,4,4,0.0
AwAdeCalz0n,definitely not scout guild,0,1,1,0.0
AwFeel,NoFreeThinkers,0,3,3,0.0
AwaDeMelon,Raven Of Morgana,0,2,2,0.0
AwaDeMelon,TIERRA - MEDIA,0,2,2,0.0
AwadeFennec,TEAM CABRA,0,29,29,0.0
Awakeruin,Make Albion Great Again II,0,3,3,0.0
Awalloon,War Game,0,1,1,0.0
Aweemaweh,Mi Banana en Pijama,0,3,3,0.0
Awelitodimetu,Pochitos Salvajes,0,3,3,0.0
Awgani,Sturmbringers,0,3,3,0.0
Awis1,boars head tavern,0,1,1,0.0
Axalkalaksky,Cerberus-Alpha,0,1,1,0.0
AxeJassmin,DATE A LIVE,0,2,2,0.0
Axeandshield,The WildRovers,0,2,2,0.0
AxeelH,El Puerco Y El Perro,0,1,1,0.0
Axel12343,Roam With Us,0,4,4,0.0
Axel479,D a r k H u n t e r s,0,1,1,0.0
AxelMMB,Ephemerals,0,1,1,0.0
AxelMMB,LEVELEANDO SOLOS,0,1,1,0.0
AxelRous48,0 B E L I S K,0,3,3,0.0
AxelRous48,A U R 0 R 4,0,2,2,0.0
AxelRous48,MAD _ DOG,0,2,2,0.0
AxelRous48,The Lonely Skibidi,0,5,5,0.0
AxelRous48,X EL ULTIMO REINO X,0,3,3,0.0
AxelYagami,I Heavenly Demon I,0,9,9,0.0
AxelYagamy,LaughinG CooffiN,0,1,1,0.0
Axelblasse,III HASHTAG III,0,2,2,0.0
Axelblasse,M l S T,0,3,3,0.0
Axelnor,The Jolly Rogerz,0,2,2,0.0
AxerdV,Staatsfeinde,0,2,2,0.0
AxerdV,l GREMORY l,0,1,1,0.0
Axerex,ACADEMY OF WAR,0,1,1,0.0
AxisValhalla,Chipi Black Chapa,0,2,2,0.0
Axleiker,Faction Wars Treasury,0,4,4,0.0
Axleiker,ResilencieRCL,0,1,1,0.0
Axlrose1472,Fallen Stars,0,1,1,0.0
Axthekings,H E L L _ D I V E R S,0,1,1,0.0
AxturoQR,Shadow Runners,0,1,1,0.0
Axwykk,IIFures,0,2,2,0.0
Axwykk,Symmetrie,0,1,1,0.0
Axxard,JORNALEROS_DE_LA_PENUMBRA,0,3,3,0.0
Axxsteel,EL LAG DE LAS HCE,0,1,1,0.0
AxylNarvernian,LegionOfOne,0,1,1,0.0
AyElDriloCoCoO,Antiguos Guerreros Aztekas,0,1,1,0.0
AyKaRaJiTo77,W I T C H E R S,0,8,8,0.0
Aya26,Living Legend,0,10,10,0.0
Ayakashironin96,DOUX,0,1,1,0.0
AykoReborn,Ghost Kingdom,0,54,54,0.0
AylwinOneLine,Spetsnaz Grail,0,3,3,0.0
AyneKurogane,INVICTOS VORAZES,0,27,27,0.0
AynoKiji,R 0 M A,0,1,1,0.0
Aynraynd,4 FIRM4,0,2,2,0.0
Ayoumie,BANKR0LL,0,2,2,0.0
Ayperos4Ever,De4d End,0,3,3,0.0
Ayshin,In Fortune,0,4,4,0.0
Ayucchi,Reino Zephyrion,0,3,3,0.0
AyumiHikari69,Anti Sociais,0,1,1,0.0
AyumiHikari69,The Vivos,0,9,9,0.0
Ayzen23,PllVAS,0,2,2,0.0
AzKyng,Fanaticos Por PvE,0,1,1,0.0
AzRau1R0N,1R0N,0,1,1,0.0
Azadiham,Krozakov,0,10,10,0.0
AzaelTop,M A N D A T O R Y,0,1,1,0.0
