Guild,Kills,Deaths,Fame
Pipootam,3,3,888069
-,1,0,10608
Critical,1,1,868299
Unbound,0,5,658655
The Hypersonic,0,4,1503792
FREELANCERS GROUP,0,2,39793
CoffeeTime,1,3,38292
Elevat1on,15,2,1144130
BATUTIKI,4,2,73741
TRENBOLONE,11,7,1050490
DarkCat,0,2,9433
hehehaha,3,0,215236
-,1,0,1227093
-,0,1,0
V I P,2,1,127608
Logout,0,1,0
LELEKA,0,7,26080
F-A-T-A-L-I-T-Y,3,1,235357
-,0,0,8455
-,0,0,3768
-,3,4,181305
FORT STERLlNG,26,12,1005219
Devoted Bears,0,2,26019
Gatherers Tears,0,1,0
JOURNEY TOGETHER,168,15,17679791
-,6,1,532258
Clean Kill,11,9,3902795
404 NotFound,0,1,23815
NO BB,0,6,847918
-,0,7,47291
Bandits,4,15,1510346
HeadButt,3,6,1160786
SURRENDER,1,1,2807709
Stockholm Syndrome,20,26,4956763
Expedition 60,0,3,263714
-,1,0,107768
Imminence,1,1,133312
-,0,1,13888
C2H50H,7,4,2358211
SZKODA OC,1,5,3028743
-,0,0,86233
Cwaniacy,0,0,1281775
Beer Lovere Club,1,9,133557
Wandering Circus,0,3,134063
-,1,12,62828
-,2,2,188120
Russian fighters,0,5,33230
Honey Pie,0,3,99769
Lumen,0,6,41932
-,1,2,187217
XXX,37,29,9638394
Sanctuary,76,41,23003330
Dutch Chaos,9,10,1235443
-,0,1,0
Warownia,0,1,6123
-,1,4,71220
Laughin Coffins,0,2,100537
SMOTRIASHIE,0,0,29987
-,3,0,34316
Saggin,21,22,9362767
Caja Rural,3,2,532802
-,0,1,60899
Band-of the-FALCON,0,1,0
BDU,33,11,3917987
LoveForYoU,4,3,1791240
1488REDAN52FEMBOY67ZXC1000-7,0,3,18457
-,0,1,0
67 Collectif iq,1,2,20992
-,1,1,89397
Indian Street Food,0,1,0
Palegrin,4,10,406464
Tous Ensemble,52,19,7907367
Noxus,4,13,697531
-,12,4,302295
Sever,0,1,2373
C2H50H,12,5,1779487
Almas Agrias,4,7,444176
Damneds,0,1,0
Lootburg,14,6,2769470
Shin Bible Black,0,11,218179
Grey Knights,114,14,12123603
Verity,2,0,914074
Purity,0,1,943
E H O T,0,1,39377
BACKSTAB CO,3,6,188741
Framework,0,2,0
Death Dealers Club,0,0,1426
Kermit Squad,0,1,41424
The Bizarre Bazaar,0,1,122992
FlameWalkers,0,0,547617
XXX,0,0,590839
-,0,0,1840859
E R E B 0 R,1,1,2038772
Lemon Girls,0,2,42997
Thetford Social Club,1,1,27209
Remnants of Infernal Pact,0,0,22135
VOID CARTEL,0,2,96950
Savants,3,6,1527604
-,0,2,37710
Palegrin,40,16,2632772
F R E A K S,3,2,178639
I D I L L I Y A,0,12,162431
-,0,0,7923
Verity,23,3,1647222
Polska Gildia,3,12,2507902
Expedition 60,1,3,134337
Orden Hospitalaria,0,1,6431
Vikings,1,1,309818
Warownia,5,4,232859
Unbound,7,17,5216593
Palegrin,0,0,114592
Contingent,4,15,3515478
Last of the Ratts,0,0,142812
Black Sentinels,4,2,404228
-,0,1,0
-,0,1,0
Neexus,1,2,19208
Unbalanced,1,0,18544
E L I T E,10,5,362160
REFAKERITOS,5,15,2951498
Axios,0,2,0
-,0,0,1331
Broke Yakuza,0,2,0
Grancrest,29,28,3573874
Treasure Hunt,0,2,267903
Deporte en Porte,2,6,898494
-,0,0,88112
THE BEARS TAVERN,0,1,27602
EQMS,0,1,421500
Rise Of Dahalo,7,15,432335
JENDERAL IMUTZ,0,2,20103
Dokodo,0,1,15050
Pyramid Scheme,30,16,10264333
EQMS,84,8,13238829
-,0,0,677536
Myriath,1,6,1065413
Cwaniacy,3,3,625601
URPAQ,0,1,410841
-,16,11,1889009
AnArtistsOfUs,2,1,113555
Tous Ensemble,29,23,5480105
-,0,1,0
KICKFLIP,0,6,1690407
Fuego,0,1,572133
Polska Gildia,0,12,6631221
-,0,2,0
TEAM SUPREMACY,16,13,5491580
S O V E R E I G N,13,9,2918379
Scourge of GOD,0,2,1117150
-,0,1,0
Lemon Girls,36,21,10032033
Y O I N K,15,13,11545920
BestattungsGmbH,54,13,3535499
A K U M A,29,8,8765448
Kingdom Of Georgia,19,7,1388680
The-Fallen,0,1,812679
Mercenary Idman Yurdu,0,0,1315
Laughin Coffins,2,1,651749
Contingent,0,4,126904
Purity,0,18,7397084
Road Warriors,0,1,60673
Road to Exile,0,1,11445
SZKODA OC,27,6,1752064
Cwaniacy,11,2,239983
Burzyny,3,3,130860
-,0,1,0
Mercenary Idman Yurdu,2,8,368327
-,0,1,0
Treasure Map,3,3,135884
Almas Agrias,1,0,138959
Skoggangr,3,8,3182018
ChildNight,0,1,9705
YARASA,4,4,52359
Dark Shadow,0,2,0
Ashbound,1,0,692244
Skitungar,0,0,15228
-,0,2,24783
XXX,5,23,5878746
Dommy Legends,0,1,21132
-,0,2,9587
BLOODRISE,0,1,0
Palegrin,6,7,1736856
Pyramid Scheme,5,6,4552771
EQMS,19,4,10505183
-,0,0,8283
Trop Tard Pour Fuir,12,15,1949390
SCREZHET METALLA,1,3,83844
CrowsBlack,0,1,0
AR_Danger,0,1,2249
THE RADICALS,0,5,8667
AGONIJA,0,0,336804
-,1,0,336804
-,0,7,398801
Unbound,0,9,1357244
-,0,1,9040
XXX,11,14,7311051
Saggin,2,4,1647949
Gate_in_Hell,0,0,3936
-,0,1,2712
lllWizardslll,0,3,0
-,0,1,22838
Scourge of GOD,1,2,895808
-,2,13,265200
SolalA,2,8,158506
-,0,2,153183
Eshfold,0,0,10235
Pyramid Scheme,0,0,1974928
Jhereg,0,1,77124
Purity,21,9,6892666
Prosektorium,2,1,203359
-,0,1,16685
Chpock v pypock,1,0,3983
Steppe of Wolves,0,3,6775
-,1,1,43949
Inglorious Bastrds,0,11,2122965
The Deep Friers,0,5,0
Bandits,15,9,1118076
-,0,0,336804
V I P,1,1,246144
VELIKA BULGARIA,1,3,26807
BeBeBus,0,1,35611
404 NotFound,1,2,43131
-,0,0,553200
Pikmin Corporation,22,4,3975787
Services Apres-Wipe,8,13,4391946
EuroHunter,0,1,67178
Top Squad,0,0,43699
Newbee,1,3,711755
-,0,2,0
Satis Faction,0,5,0
Anvil Alliance,0,0,51188
Vikings,0,1,59396
Scourge of GOD,32,27,14982148
IKUN,3,24,4782225
KaiHuang,0,0,21157
BeBeBus,0,6,74042
404 NotFound,0,4,350471
K P E C T,4,6,38907
-,0,1,0
Bloodreign,0,0,18453
FORT STERLlNG,0,7,91084
The Highlanders Tavern,0,1,0
-,1,7,61900
996,12,7,1557935
Vongola-Family,0,1,30440
Warhammer,3,2,192325
sto,0,1,0
Highdale,0,2,14841
Sekban,3,1,108979
Kill The Pain,0,9,25162
-,0,2,1056
Raven Claw,0,2,24231
-,3,1,89174
RagePlay,1,1,2283
404 NotFound,0,1,20472
NO MONEY NO TALK,0,0,8251
Lootburg,0,1,310121
spoko,0,1,20013
Contingent,78,55,17813950
-,0,1,23099
-,1,1,1126
HappyFamily,0,4,27710
BROTHERHOOD-OF-BLOOD,2,1,126540
Bezrobotni,2,7,65494
Dutch Chaos,0,3,335036
-,0,0,1891
ZALUPENKO,2,2,72596
Papaoutai,20,17,12804326
WarLogs,0,9,1046384
BACKSTAB CO,0,22,1360444
Hol die Axt,1,0,167628
Heralds of Valhalla,11,16,8466361
VVolfpack,8,7,408736
Shadow Fiend,0,2,0
The Crimson F0xes,0,0,39807
Steppe of Wolves,0,1,31111
Grass Style Dojo,0,1,19809
REDANS,3,1,202944
Priority,0,1,0
-,0,2,0
AWHAM,0,0,5107
-,0,0,4365
TURKISTAN,0,0,29862
NIGIDI NAGO,6,11,7566858
-,0,1,0
-,0,1,5868
Latitante,0,0,49782
-,0,1,40888
Inquisitors,3,12,3161153
-,0,6,5017
-,0,1,0
Inquisitors,5,2,534937
St soprano,26,5,5660516
Ferrin,7,5,388144
-,0,15,276906
Panic in the Game,1,0,18781
invisibility,0,1,173453
THE BEARS TAVERN,1,1,209903
-,6,1,831228
Chaos Terror,1,0,18067
RUST ERA,0,6,0
The Legacy,0,2,209651
VINICIIII,3,2,694844
B_E_A_R_S,0,1,0
-,0,0,10003
AGONIJA,0,0,336804
Sparks and Ashes,1,17,331206
SHIV,10,20,7584937
Sparks and Ashes,1,4,195198
Road to Exile,0,0,213327
ACAB,3,10,261094
-,0,0,33816
Treasure Hunt,0,2,216448
Expedition 60,16,2,808096
Astra Ignis,1,1,60521
revelationss,1,4,77928
-,1,0,30672
-,5,1,216956
Pve King,5,8,1112363
Dispatch,2,5,189471
-,0,1,0
IKUN,0,1,232634
-,1,0,164431
-,0,2,2492
NO BB,0,0,7426
-,0,0,21154
Endless Mists,0,0,144296
Limit-Breakers Familia,2,0,476764
UK FAMILIA,26,9,9984812
-,1,0,44261
The Tanks,0,1,0
Sanctuary,2,12,11762776
Berkut,0,2,0
z o o t r o p o l i s,7,3,390582
-,0,2,2046
-,2,3,277220
-,0,1,85814
Vikings,0,0,88870
Nation of Elites,3,2,186138
Latitante,4,1,533191
MinMax,1,2,40351
DO NUT,41,25,3246560
Palegrin,3,7,888586
Anatolian Rebels,9,10,269801
Solary,0,2,149535
-,0,1,0
Pepsbl,2,2,200166
-,0,1,0
Press The Buttons,0,3,111864
-,2,1,92072
Bridgewatch Defenders,0,2,58309
-,0,0,11448
Spitfire,0,1,12601
ALTUSHKA,0,0,18834
Petals of War,2,2,70817
-,2,3,211767
Revenant Requiem,1,2,47918
I M M I N E N T,0,1,52139
Bridgewatch Defenders,1,1,6124
Sanctuary,3,6,2192067
Solary,13,11,1135474
-,0,2,0
Impalers,0,3,2703
Dark Shadow,11,7,2718939
SURRENDER,2,1,538088
soloenqueue,0,0,14502
E R E B 0 R,1,1,169781
-,1,1,32631
S E N G O K U,1,3,385820
Z VAGNER Z,1,0,7430
Clean Kill,36,25,11252923
-,0,1,0
Solary,2,13,533262
Savants,5,8,3448622
Avoid_Me,25,11,14102811
-,3,4,714833
Hryakstvo Kabana,0,2,21054
VICI,1,2,20343
Solary,1,0,82881
Pikmin Corporation,3,5,3361674
Les Brouilles,0,1,0
Summer Camp,5,7,2183962
Highdale,5,3,264043
COCOA_fm,0,3,0
DevilsCape,0,2,25515
-,0,1,18106
Straight Outta Balkans,0,10,11802
BonSaissx,1,10,1143682
Solary,23,26,2176327
CABOOM,0,4,314027
Shift,0,1,0
We Craft,0,0,6682
Burzyny,8,13,2919991
SZKODA OC,9,2,2727263
Bandits,14,27,1447782
MAMMY HUNTERS,0,1,0
Elevat1on,5,3,965838
BRASIL,0,4,346924
Turquoise,4,15,955803
Saviorsed,0,2,139598
-,0,1,65855
Bandits,0,3,58371
Being as an ocean,0,2,0
-,0,1,0
Expedition 60,38,17,2771873
OnSight,18,18,2341741
Vongola-Family,10,11,1392621
-,0,1,71534
BDU,0,2,179502
-,0,1,0
-,0,1,0
cocorrico,1,1,46040
Torito,0,3,17185
Avoid_Me,6,8,11155896
Green Forest,0,0,1621
Never Mind,0,2,77869
-,0,1,1788
KnightsOfCamelot,3,6,234750
Black Sky,1,5,225557
-,0,1,0
SC Rats,1,2,40183
Skoggangr,6,24,4597964
Devoted Bears,17,8,724272
BIRTENGRII,0,4,147100
Too Hot To Handle,0,1,300163
cocorrico,4,4,1035303
S I X,1,3,2639120
O N L I N E,2,1,42582
Gold and Children,3,0,50683
TEMPLARIO 3,6,2,1188871
Ping My Enemy,0,1,0
NIGIDI NAGO,0,2,471183
Cyber Cats,0,0,434407
-,0,1,157024
Jambon et Dragons,0,6,768799
1hArcane,0,0,530509
Expedition 60,8,31,3645580
Sanctuary,59,33,16596547
Kal Vas Flam,1,2,190419
SZKODA OC,28,3,1360309
Saggin,23,21,5727274
Sanguis Draconis,1,5,116084
Potatos,0,2,372709
Unbound,4,2,853387
0N A FAIM,10,8,6349279
Eternal Hunt,0,6,35455
Vuranlar,3,2,1161136
BARBARLAR,6,1,3507685
-,0,1,0
E L I T E,0,0,0
NAJSILNIEJSZA GILDIA,15,2,741863
R I V A L,17,9,4893076
-,1,1,444788
BLACK ORDER PL,2,1,244749
LastParty,2,6,527683
Lemon Girls,1,1,726305
Saggin,10,6,944133
Squirtle Squad,36,37,10081423
Unbound,5,35,9308298
hate my ping,1,0,111096
-,6,11,352854
BRATCTVO KOPALOK IMartlockI,0,1,0
-,0,1,0
-,0,3,18351
Limit-Breakers Familia,0,2,101041
Pure Crimson,0,0,118609
Purity,21,8,3809251
Provinces,0,1,0
SHIV,0,4,769067
Requiem Aeternam,14,13,544266
-,0,1,0
Converium,0,1,0
Prowokacja,5,1,37999
-,0,6,71013
Ludzie wyzyn,6,6,392461
KillJoys,8,4,1260120
Abyss watcherss,0,0,6498
S I X,1,1,302378
Nuisance,0,3,26973
BACKSTAB CO,0,3,100152
BDU,1,0,398819
SKOLKO FAME V CHAS,1,0,248940
Triskilion,2,7,150374
Crimson Sun,1,2,30197
Obsidians,1,3,43881
We from the HELL,0,2,0
-,0,1,0
-,0,0,1042
THE BEARS TAVERN,0,3,5048
-,2,2,68702
Take a Break,0,4,907100
Frozen Bones,0,1,0
-,0,1,0
Make balance great again,2,2,102462
Azgard,0,4,39420
Brixton,0,0,135500
-,0,0,132557
Akari,0,3,55045
StarGateX,5,5,583738
Polska Gildia,0,3,955006
EQMS,47,37,10375486
REFAKERITOS,1,7,540168
Avaloria,0,2,24657
OxyGeNN,1,6,196420
Skrzynkobiorcy z Prowizja,9,27,3008611
Legion der Verdammten,0,1,8089
Skoggangr,0,1,56778
Cwaniacy,12,3,752768
YANGE,12,1,1207212
Treasure Map,24,27,3465586
EQMS,36,39,14575241
Oblivion,2,1,108101
0N A FAIM,0,11,2459583
Sanctuary,0,11,1203886
-,0,0,5871
Grey Knights,1,3,1750715
CRISGUN,0,1,29661
Brigade des ombres,1,1,2929
VANGUARD_HELLAS,0,2,0
-,0,1,0
Over Gear,0,1,0
Laughin Coffins,19,23,6262832
Black Sentinels,0,1,25620
-,0,1,0
K U R O T S U K I,0,1,0
Go Regear,0,1,0
-,0,3,9107
-,0,3,0
League of Victory,0,1,154861
Faith And Steel,0,1,50282
CRISGUN,0,1,12097
Vikings,0,12,509349
Jungle Outlaws,2,3,2109449
z o o t r o p o l i s,0,0,948552
G2U,0,0,10679
SCREZHET METALLA,2,2,51439
Almas Agrias,0,1,64894
-,0,1,3678
E L I T E,28,8,4401899
Fall,7,2,1156120
RICH,1,12,857179
SHIV,1,8,1436079
Mighty Goat,12,17,2333979
Royal Clowns,2,0,5136
Instinct,68,23,7954482
Elledia,1,1,9432
Tlaloc Heralds,3,5,346699
legionarios,1,5,50483
Proton Prime,0,3,0
Amarti,0,1,0
Polska Gildia,3,27,5456002
S E N G O K U,5,2,385427
Verity,3,3,864076
Bandits,14,12,4220832
Sugar Rush,3,2,659845
Contingent,90,26,29070524
D3AD 3ND,12,13,5599961
Grooze200,0,0,4223
Heralds of Kebab,2,13,5504153
Heralds of Valhalla,0,3,2405358
Nebukadnezar,0,1,0
Enjoyers,0,0,14832
UK FAMILIA,38,4,6686482
Migrant Familia,6,0,658138
Sever,0,1,0
BonSaissx,54,46,17319741
Black Sky,2,7,263559
-,0,1,0
Ancient Roots,0,1,0
Sever,0,0,38831
Heralds of Valhalla,10,6,5507713
Heralds of Kebab,0,0,1608862
LastDragon,10,4,613981
-,1,0,600575
Purity,1,3,143328
Die Killerkanickel,0,2,18415
ERO,2,2,266457
Overcharged,0,5,0
GrudGe,2,3,729046
Latitante,1,1,114128
-,1,0,141099
Dokodo,1,5,77297
Humanity,142,42,31590320
BOREY,0,0,22918
Dispatch,6,4,645601
Elevat1on,0,3,729241
Gayzer Pool,1,0,264527
Right Side,55,14,6452762
Drunken Donkeys,0,1,0
Frostborne,2,2,77412
Critical,1,17,4343556
No Gang No Fail,2,6,233416
Squirtle Squad,1,11,1451846
UNH0LY,0,0,359503
-,0,2,0
Movimento Liberazione Albilon,0,1,35202
Skrzynkobiorcy z Prowizja,6,15,3744865
Ascension,1,5,469358
Im Alone I Swear,0,0,5756
Cyber Cats,4,18,2511508
Utopia,0,0,91155
-,3,2,1054704
The Jackals,1,1,209636
-,0,1,0
Ashbound,0,0,650625
CEM9_3EBCA,2,2,50592
Unbound,0,15,2158730
S I X,0,1,99897
Knock Knock,0,2,124029
StormCloaks,0,3,190475
Unbound,25,34,7402003
Turquoise,0,5,130090
ProDCP,1,0,145759
BES,0,2,43905
ForceUp,0,4,41149
S I X,13,30,7630628
cocorrico,22,7,1791885
UniteToFight,0,1,0
Heralds of Kebab,3,3,2204280
Heralds of Valhalla,15,12,9388033
Satis Faction,1,1,153073
Crimson Sun,3,3,189236
G2U,0,1,182805
-,6,2,959693
dg speed,0,1,0
Legion in Shadows,0,0,69342
-,0,2,13853
Unbound,59,30,10840145
-,0,1,0
EBENGRAD,4,7,185766
Follow The Crown,1,0,35355
OBW Przyjaciele,0,1,76697
The Court,3,8,811073
KillJoys,24,12,7677281
the haters,1,1,247301
Avoid_Me,6,1,2841748
Masters of Albion,0,4,96163
Impulse Light,6,2,123847
The Last Pagans,1,1,64780
EQMS,7,6,4718999
Pyramid Scheme,10,6,9065624
-,0,0,1707
S I X,3,13,5437470
Yamato Club,1,6,3804
LastParty,0,3,156117
G2H,0,1,0
Savants,9,10,3657649
Guinness Draught,0,2,8509
NovicesGaming,0,1,0
Tous Ensemble,31,29,21445812
-,0,1,0
Sleeping Mad Dogs,0,1,3780
Lootburg,18,13,4643796
Le Bus Magique,6,6,855034
Stuffy Bunny,5,6,341527
CMETEHuE,5,5,956549
-,0,1,38866
FALLEN_SUN,4,1,98072
War beavers,0,2,43264
KillJoys,1,4,826509
Nyash-Myash,0,2,0
-,0,2,49268
Savants,0,0,67507
AO MMM,0,5,311910
-,0,1,0
Med,0,0,1687
Quinto Imperio,36,28,13486036
LostEden,0,1,0
Requiem Aeternam,0,0,8853
-,0,5,4589
q4q,0,3,0
No Sex With Ex,1,3,146817
-,0,1,22531
Vongola-Family,2,2,31251
Pandemonium,1,2,69252
-,3,0,1893997
-,0,1,0
-,0,0,28762
VANGUARD_HELLAS,1,3,25714
-,0,1,16795
Heralds of Valhalla,5,1,344682
white slave,0,2,0
Berserkion,0,1,37126
Daijin Neko,0,3,47663
-,1,11,348365
SaintYaroSlave,0,1,6780
NAPAJ,0,4,875280
S O V E R E I G N,4,11,1743094
Night Marauders,4,3,60845
Zawkwar,4,5,112341
-,0,1,0
Follow The Crown,0,3,0
S E N G O K U,0,6,243939
Response,2,7,1072430
S I X,6,9,1899821
Response,64,25,9439564
-,3,3,990580
Eternal,3,4,612596
cocorrico,48,7,4335081
Destroyers of Destiny,0,1,53298
Turquoise,7,8,1642563
Nuisance,1,1,43095
s t e p b a c k,0,0,209736
Converium,1,5,198966
-,0,1,51588
-,0,0,24870
VANGUARD_HELLAS,0,1,0
Quinto Imperio,62,34,10031633
BLOODHOUNDS,13,8,864546
VELIKA BULGARIA,0,8,931331
ZTHorZ,0,2,0
LELEKA,0,1,0
STRS REIGN,0,1,0
Pratele Hranateho Stolu,28,45,5049200
Elevat1on,0,0,150607
E L I T E,0,3,418181
Speluna v2,0,7,25039
Vendetta,0,1,29888
HOG HOG,0,1,132495
S W A M P,0,0,132428
-,0,1,0
Bulls in Black,2,2,158267
-,5,9,675441
s t e p b a c k,3,1,830842
Mercenary Idman Yurdu,2,5,589696
Solary,0,0,41337
Orden Hospitalaria,1,2,48680
-,1,0,16208
Expedition 60,0,0,41196
Clean Kill,108,72,30556584
-,1,6,85996
Shattered Grace,0,1,11123
B E R S E R K R,3,5,333334
Rise of Infinites,0,1,177884
Dismount,2,0,143325
The Fivefold Toolwrights,2,7,138555
Polska Gildia,4,2,2040352
El Barril Borracho,1,2,237961
Road to Exile,24,23,4365498
FREEDOMZ,1,0,214017
-,3,0,228101
FAMILY OF HEFAJSTOS,0,1,0
Egoist,1,0,98071
CUST0DES,1,8,402092
D R A U G R,3,0,214238
Black Legion,3,1,80249
Global Resoruces Company,1,0,30244
Burzyny,1,0,1023364
Cwaniacy,5,14,4293760
Destr0yer,0,0,66010
Polska Gildia,6,8,3014302
Skoggangr,0,11,822723
Scourge of GOD,1,10,7881540
Alpagut TR,0,2,0
Quinto Imperio,0,9,2742511
Make Turks Great Again,0,3,600856
Fluffy Panda,0,3,101127
Anatolian Rebels,4,1,307816
Solary,19,11,890222
Mystic Legacy,0,4,81871
Legion-PL,0,0,60221
Imperial Decree,1,2,167713
Elevat1on,4,0,470371
Panico,6,3,2296285
Utopia,2,2,141545
Die Killerkanickel,0,1,0
E H O T,4,10,7423281
The Swarm,0,4,363926
-,0,2,190179
ANY FIGHT,25,16,10257677
DRAHAT,0,0,30253
Zero Logic,1,3,196118
Sanctuary,1,2,2180221
Polska Gildia,1,10,2482256
Fuego,0,0,29538
Hit and Run,7,19,2551695
Bandits,2,1,47757
-,9,2,3132240
S I X,10,10,2542905
Smile until the end,0,2,18130
AVALON STRIPPERZ,3,1,168815
Purity,0,1,278292
Genesis Kompany,8,5,1152141
-,1,2,26734
Pure Crimson,0,2,130301
Shattered Grace,3,7,955921
-,0,2,22781
-,0,1,0
Clean Kill,35,14,7661583
GORILLAZ,1,1,17037
BACKSTAB CO,0,4,388664
-,2,5,765862
-,0,0,57284
OUR KINGDOM,0,1,0
Palegrin,11,9,654314
Laughin Coffins,5,2,138340
-,1,2,87775
POURFENDEURS,0,0,71135
-,2,1,164648
-,0,1,0
K F C,15,23,6491927
Stuffy Bunny,1,0,28009
La Huella,1,5,2002859
No regrets,0,1,108519
The Conquerors of the Peaks,1,0,409884
Powdershop,0,2,0
-,5,3,324926
ZLO,1,0,69012
Elevat1on,16,3,2621086
AO MMM,0,0,19658
DVostok,0,3,22353
Dokodo,9,7,1057625
ANY FIGHT,1,1,1386953
Instinct,0,4,334126
0N A FAIM,0,1,0
Critical,1,3,578394
Gank Banks,1,1,751624
ANY FIGHT,34,8,11984749
Zero Mercy Gold,8,4,175571
CUST0DES,0,0,36557
Instinct,15,7,2882302
-,4,4,103114
PUSH OR DIE,1,2,32588
omlet,0,0,2116
TheTitanfist,3,3,192133
BestattungsGmbH,1,1,7161
FROSTWOLFES,0,1,0
M4Y0RGAMER,0,2,0
Sic Mundus,1,3,18828
Caja Rural,2,1,219099
The Jackals,0,4,2813091
-,0,0,1020
Citrus EU,0,3,18299
-,1,2,160669
Potatos,5,3,657895
No Brain,0,1,67695
Heralds of Valhalla,7,18,8906938
-,4,0,536375
Skrzynkobiorcy z Prowizja,2,24,2833848
-,0,1,0
Gone For Milk,9,16,18338356
B_E_A_R_S,0,3,2604
Tous Ensemble,25,6,5286946
Jungle Outlaws,0,10,493552
DevilsCape,1,0,43818
Quinto Imperio,0,2,21371
Savants,0,2,907484
Nameless,2,8,2130132
Lemon Girls,0,2,779096
Skyward,0,1,0
-,0,1,0
Polska Gildia,17,3,3465127
Dragon King,0,2,0
No Brain,0,2,5536
ARMY_FARMED,0,10,131740
WaPota,1,0,88334
The Dungeoneers,3,2,95229
P A R A D 0 X,0,0,95847
Slappers,0,1,0
Sex_And_Flex,0,1,0
-,0,1,0
Lootburg,8,5,924496
BDU,0,1,41085
-,5,5,439939
Papaoutai,12,6,196902
Take easy,0,1,0
C Y R U S,0,2,0
Wrong Ways,0,0,20057
Treasure Hunt,6,2,898006
z o o t r o p o l i s,9,0,1275054
Execute,37,7,6307390
Heets,0,4,28403
S I X,3,11,3583967
Beer Lovere Club,0,0,12441
O_KaK,0,2,0
Roaming Gypsys,0,0,47127
nuova gilda,0,2,2147006
Jambon et Dragons,8,13,8181873
Panico,9,8,5390976
-,0,1,0
Jungle Outlaws,49,29,8391149
GORILLAZ,0,2,55123
MAMMY HUNTERS,4,4,156656
Yzyrpator Crew,0,2,210859
WarLogs,14,9,374886
-,9,5,339518
Ferrin,0,0,58413
GuildGooglyMoogly1,2,4,450086
-,0,0,4540
BDU,16,9,778949
FAMILY OF HEFAJSTOS,2,2,1177829
-,0,1,0
Szlachetny Zakon,0,1,0
Warownia,4,2,66859
Vanerna,0,1,0
AFTERMATH,5,0,419082
Papaoutai,110,31,27107810
-,0,5,19920
La Rose Noire,4,1,84867
Vongola-Family,11,9,1989678
S0L0,0,0,161509
-,0,6,74923
Relion,0,1,12111
Fortsterling Dwellers,0,1,0
-,0,2,0
-,0,0,7071
-,1,11,50931
Les Fleurs,1,17,30460
Bridgewatch Defenders,6,18,308383
Bandits,13,18,3540484
KillJoys,1,1,1373347
Hit and Run,0,0,18489
psyNEBULA,0,1,0
Expedition 60,1,1,56266
DIGITAL CRUSADERS,1,0,61964
Antipositive,0,8,626461
S E N G O K U,5,5,281946
PORORO,3,4,167551
-,0,2,0
XXX,3,9,2073624
Revenant Requiem,0,6,728890
Blunt Force,0,3,40715
Damnificatia,4,3,336419
Damnificatia,1,4,37865
CRYHARDER,0,1,0
-,0,1,0
Lumen,0,1,634
-,0,1,0
-,0,2,32715
Nebukadnezar,1,0,4658
Road to Exile,1,4,507534
-,0,1,0
Saggin,5,5,1366950
VINICIIII,4,3,475406
OverAddicted,3,6,463501
Services Apres-Wipe,0,2,37307
-,1,1,43650
Berkut,1,5,773643
Chaos Terror,5,4,135278
Ratss,0,0,7263
Saggin,0,4,852340
Squirtle Squad,11,8,3428730
Pratele Hranateho Stolu,1,8,797319
NlRVANA,1,1,10302
Antipositive,0,1,332850
BestattungsGmbH,5,5,392781
-,0,2,0
Nameless Assassins,0,4,57531
Helpful Fairies,0,2,53682
Vpitka Luta,0,1,0
PMC_ALBION,0,0,29547
ClownsEXE,3,3,1352687
Empire of Hell,1,3,66367
Shattered Grace,3,0,73286
-,0,2,35564
Skoggangr,3,18,3585578
ACAB,1,1,251877
Neko Shogun,0,1,263688
Wydzial DS NIeletnich PK,0,2,106287
-,0,1,0
SHIV,1,1,1539670
I-zeb,2,11,183205
The Red Comet,0,2,0
TheBrownBandit,0,1,0
Jungle Outlaws,0,11,6009098
Elevat1on,0,0,599653
URPAQ,0,0,412196
papus,0,2,73965
Stormborn Legion,2,4,26016
Instinct,13,10,2248893
M O R G U E,5,1,1895817
DramaSetters,4,4,383517
-,0,0,18904
WhySpierdalasz,58,25,13051974
FORT STERLlNG,1,2,55618
Skoggangr,0,5,830321
S I X,5,18,8606078
Full Push,7,2,2468424
-,0,1,0
The Solar,0,7,254766
The Hypersonic,0,1,656979
BanderShtat,3,4,310788
Grey Knights,1,4,365828
shadows of the gloomy moon,0,3,89407
Potatos,0,1,0
UniteToFight,0,1,0
IX Kohorta,1,1,213728
-,0,1,2632
TOMBIKLER,1,0,37651
Contingent,0,5,2084410
Right Side,3,7,1486985
NlRVANA,0,1,8954
Pentacle,1,1,13225
K P E C T,0,5,0
-,0,1,0
-,0,2,0
Unforg1ven,1,1,27273
Pikmin Corporation,4,2,3071000
Services Apres-Wipe,8,8,1385856
S T A R I E,0,1,12585
Rasmelcorp,0,5,70663
Polesye,0,5,98313
-,0,3,6621
Chpock v pypock,2,6,75052
GAGARAGOGO,0,0,383070
The Black Pact,2,4,780832
Utopia,0,1,199784
UFOLODZY,0,1,0
Vikings,3,3,963323
S W A M P,0,1,53087
NAJSILNIEJSZA GILDIA,2,2,2123268
Contingent,63,13,17747828
Cwaniacy,1,1,39295
Vikings,2,9,1127010
Black Legion,0,4,297497
La Quercia,0,1,0
Limit-Breakers Familia,0,1,0
-,1,0,17712
Wild Instinct,0,1,0
LES GOBRIATES,7,7,958263
M O O N,2,2,823588
Dokodo,0,0,8912
LES GOBRIATES,0,1,132366
Critical,4,4,1346448
Mighty Goat,16,12,2630995
UNCHO ARMY,0,2,0
Contingent,41,28,10983131
-,0,1,0
Hit and Run,0,8,1195094
Brave Chickens,0,3,27681
FOAB,0,1,0
