Player,Guild,Kills,Deaths,Fame
ANDRES940719,Sea-Sky Fraternity,16,2,1059443
JeffEpstein77,Instic,8,1,1176019
Crisagreim,Veni Vici,8,1,1531186
JiZarpaignea,Upside,8,1,527480
4ebure4ik,Slammed,8,1,846056
Amaay,Instic,8,1,452130
SenPaiis,-,8,1,1091230
IlIuminaty,ARMONYYY,8,1,65045
ALRETROX,I JustUs I,16,2,533422
Josueluisg,LOS PILARES DE LA FAMA,8,1,280603
RafalTheLeader,ENDANGERED,63,8,10594056
Dinamiita66,Outlimits,47,6,9323755
KAIROS28,86-Eighty six,47,6,2548115
Kytad,UN NUEVO AMANECER,86,11,5800089
MayWasowski,DARKM1GHT,78,10,10915330
RivaldoJose,Be Careful,31,4,1705142
C1ndy,D I N O C O,371,48,54370199
YuenDark,D E C L I N E,23,3,2975094
Vhojka,VALKARION,69,9,2098723
MuffinKriss,DARKM1GHT,23,3,3132014
yunixen,Evil Kool Aid,23,3,6643266
Yetmyat,ENDANGERED,153,20,31653956
jontsvds,Air Fryer,84,11,5010470
xXEJOD27Xx,Upside,219,29,14639673
Arnkar,Just Drop4,45,6,3427335
julopin,testguild1365,15,2,793269
LF321,PENllS BLACK,30,4,4876987
IDKaX,Inspeccion de Billeteras,15,2,1609201
NuloBR,B E A R P A W S,15,2,233972
Al3XZzZzZz,I Nothing I,15,2,2128143
DRAACKOO,RAAMPAAGE,15,2,1639290
JimJimmington,Mythix,30,4,7588158
Benrur,P U R G 4 T O R Y,15,2,3429959
RenanDib,GELO E TECO,45,6,13911324
xShiine,DIVINAS,15,2,4706553
Xyllyth,Loyalty Matters,15,2,372459
NRHeqms,Phoenix Rebels,15,2,734893
cheddair,OSOS AUTISTAS,15,2,1023255
ArionG13,Encarnados,15,2,476896
Joss30,Evil Kool Aid,15,2,3706026
MasterPantheon,CompletelyStrange,15,2,201661
elvis14k,-,15,2,3079110
YMM1,OnlyChads,357,48,16569463
NoisY885,Dies-Irae,52,7,7228922
Chito,Make Albion Great Again,52,7,10977261
