Player,Guild,Kills,Deaths,Fame
zakkextreme,Ill Be In Your Mom,1,7,15029
zaisev,Curriculum Vitae,21,9,8734538
zairsama2,Legacy Corporation,36,20,4996087
zahyd37,-,0,2,90796
zahyd37,Fuerzas-Del-Cielo,0,3,0
zahgather,-,0,1,0
zafiro666,Legacy Corporation,1,4,81032
zaezshipping,COLMILLO DE PLATA,0,1,4704
zadik666,PlVAS,8,17,10217801
zackh47,The New-Order,0,1,2148
zachy22,True Gentleman,0,1,797723
zachy22,-,0,0,18573
zachanebulous1,M20,7,5,72064
zabonin,Outllmits,0,0,63051
zaFFyH,Loucos Por PVE,1,1,197819
zZzeraf,Death Clowns Society,1,7,8473
zZvanegasZz,Los Monkys Locos,2,1,13130
zZha0,M A N I A C,0,1,0
zZWhisplashZz,-,0,1,0
zZPezadeloO,A R 1 S E,6,8,179418
zZPezadeloO,A S T R A L I U M,0,0,152868
zZN0xZz,NIFFLHEIM,6,7,727397
zZMARCOZz,Chill Raiders,7,8,224698
zZJaveZz,LatinWarriors,11,52,8121401
zZGorKZz,Life is game,8,8,1254257
zZGen,Evil Kool Aid,0,1,670325
zZGen,Wrecking-Crew,4,2,2042103
zZGearZz,Lymhurst Tribe,0,0,38503
zZANDERSZz,Bryllanos,3,2,331302
zYstel,PRIME MODE,0,4,468019
zXproXz,SWORDX,0,2,0
zWho0,C O L 4 P S O,0,3,0
zWarriorST,Aureum Nigreos,0,1,0
zWaking,Crazy Club,3,4,460069
zVrax,Martyrdom,5,5,808043
zVhagarz,R E H A B,6,13,5313515
zTosh,IFures,1,5,655643
zThunderLight,Overprice,9,12,3204019
zTh7xd,PRAG4,4,2,345502
zTRUCKz,Metodo PVE,1,1,32187
zTREVOR,HELL KILLERS,5,6,3278274
zTHaiura,1AZEROTH1,7,9,1510446
zTBrianIvan,Avalon CORP,8,4,1754133
zT0ddy1,RADlANT,0,1,858997
zSwaaG,Last-One,0,2,0
zSukunaxxxx,Os Frade,2,1,149052
zSuggar,ISpectreI,1,0,263174
zSkylinee,F U R O R E,1,4,1010999
zSkylinee,Los 0cupas,0,4,742497
zSkylinee,-,0,0,13961
zSkylinee,La Vanguardia de Yggdrasill,0,2,0
zSkyMn,-,0,1,0
zSkyMn,OSOS AUTISTAS,3,2,93025
zShik4,AESTHETIIC,4,0,355967
zShaun,-,0,1,0
zShaun,Insanos por PVE,0,4,0
zSekir,Legion Del Orden Y El Caos,0,1,0
zScire,I M O R T A I S,1,11,574850
zSaradiinha,NoFreeThinkers,3,12,13314524
zSaradiinha,SilentB,0,0,314123
zSantiagoX,-,0,0,75437
zSantiagoX,A R 1 S E,5,2,1703027
zSIAVONz,YronSide,1,2,5712
zRoronoaZoro,Imperium Viss Ignis,1,5,174302
zRafaael,THC Lovers,0,1,829663
zROUz,DARKM1GHT,0,6,3726315
zR3ng4r,Of Predator,0,5,443127
zPlayer7,Bring ur Money,1,2,907253
zPlayer7,-,2,1,90949
zOdysseus,LOS HIJOS DE MORGANA,0,0,24235
zNukeZ,E F N E S,6,1,823674
zNuBx,Gooners INC,8,3,2752773
