Player,Guild,Kills,Deaths,Fame
FalopaKunn,Los Faloperos,335,148,20203502
MagoDoQueijo,ENDANGERED,334,93,86992222
Dip,N0T HUMAN,334,45,53936698
Dimonny,Ministry Of Bandits,334,103,32111346
W0LFERNAL,TEEN SMOKERS,334,46,19262575
Niroal,Legacy Corporation,334,64,11345248
GlNEBRA,Rogue Natives,332,181,83082049
FrostEze20,I L E V E L I N G I,332,79,68732493
My7hical,PlVAS,331,103,83778091
KIVITO18,TheSpartanSQUAD,331,107,80753851
KingGiraJiraya,MOTORHOME,331,105,77258631
KiimboSliice,R E Q U 1 E M,331,85,52333803
xKivek,-,331,27,27763423
Kleber06,R A T O N A G A R O B,331,66,16065930
Darkfire167,Error 404 Not Found,330,76,71480998
JSantos32,Evil Kool Aid,330,158,60525798
Zryiachiy,Mao de Elastico,329,145,119145682
JoaoHenriquep,S L I C E D,329,65,67381826
Jax808,Commotion,329,75,62274850
Madingueeeero,The Lonely Men,329,95,26769814
KaladinsShard,Dires Bane,329,82,26592924
joayakichan99,Veni Vici,329,16,11433481
S3N4DOR,desavence,327,90,87622322
JeffMVA,TU MAMMA,326,96,82673708
Nhidalup,MiIIennium,326,134,81100793
1KingJonas,Velo Rojo,326,108,69910870
Jhonz2,PlVAS,326,109,68364477
Missha20,xX The Jokers Xx,326,134,60394157
TIJSAI,DARKM1GHT,325,70,109077123
ThebreachLOL,N I G H T C A L L,325,129,67238281
XainBrave,Lethal Warri0rs,325,156,41213650
Chardri,R E Q U 1 E M,324,188,146345787
ShaolynVT,MODO FAKA,324,64,34084161
Allstar1706,N0T HUMAN,323,129,77117991
DanielRick,Upside,323,96,72291050
talrroth,0UTNUMB3R,323,89,53800488
Reconmonkey,Keybump,323,83,43388292
Daliuess,IFures,322,214,189398919
miun,IFures,322,146,84054586
PastorBleach,The Real Aggression,322,156,70284421
YOrocha,Ministry Of Bandits,322,106,48993387
KaidenBreike,Lethal Warri0rs,321,120,33951685
CamiiLinda,Puchainas Gordas,321,58,18035399
IAmSoPoorHelp,Evil Kool Aid,320,160,116050183
Dvernof,PlVAS,320,73,92348700
ByFaded,Upside,320,99,67410951
devastadorVI,Mute Zone,320,166,28679171
Bandit2EZ,Evil AssassinsGreed,319,196,142702347
MARKOG16,The Rugrats,319,128,51785393
TheDeagle,T H C Lovers,318,117,81542886
reflectzZz,I M M I N E N T,318,67,79148615
Zpihc,MOTORHOME,318,64,59287317
KissLand,PllVAS,318,26,50797957
BJMP,SWORDX,318,112,9352062
Ramirowo,PlVAS,317,208,127993141
sitzz,Mono Con Navaja,317,108,94371410
Almost4,MissCIick,317,104,73992610
MikazukiArg,Mono Con Navaja,317,183,71121507
ZeusExperience,Sprint With Me,317,226,28555605
