Battle ID,Kills,Fame
442026056,32,3883569
442026260,9,4679124
442027112,44,2506915
442028343,20,5065099
442028929,39,12332080
442030490,17,4876908
442031037,5,1469757
442031121,12,428931
442032440,3,227894
442033007,43,14540277
442033680,22,1009034
442033766,24,1607063
442034090,14,5559599
442034711,28,1468408
442034748,35,10266580
442034768,4,344252
442034893,18,4123790
442035509,8,837860
442035534,7,1872418
442036130,44,8967878
442036239,213,22241936
442036453,114,8112313
442036545,8,366667
442036720,22,8055066
442036799,4,286350
442037857,8,2203564
442038496,13,1292040
442038742,44,19966900
442039689,16,621461
442039932,15,1562254
442040635,13,6345208
442040979,3,75251
442041322,34,11332185
442041411,16,12226201
442041792,3,112950
442042408,6,311928
442042576,19,3875457
442042698,5,2039555
442042785,8,1337050
442043151,20,744156
442043159,4,1326457
442043595,78,41356450
442043639,13,4305615
442043651,9,2490318
442044591,28,1534907
442045091,8,3166184
442045328,10,2475792
442045710,20,7095623
442045882,16,868909
442046206,9,215627
442047120,25,19547061
442047467,46,4068050
442047495,34,8304580
442047787,32,8549783
442047946,31,13900481
442048611,29,4651182
442048727,10,3469671
442048913,24,3238192
442049608,18,2107109
442049618,13,1626000
442050842,16,5959526
442052615,12,3551610
442054636,20,7642605
442055273,26,982409
442055417,87,9724076
442055454,24,1459726
442055511,18,575342
442056757,5,268274
442056959,19,17817852
442059495,51,1288369
442060220,17,7613407
442060308,23,7073587
442060918,6,355456
442062160,9,1910852
442063170,4,174597
442064029,3,209820
442065656,33,4147023
442066952,34,12801156
442067036,11,6702177
442067681,69,1918177
442068390,9,4435532
442068716,27,7304649
442068992,12,522542
442069675,169,94494407
442070490,17,6393358
442071201,17,5697281
442073363,19,4425202
442074189,35,11971259
442074875,3,772220
442075501,11,975043
442076285,93,50633071
442076504,5,1217393
442077261,7,1545060
442077639,8,2595634
442077748,9,829154
442077989,20,7454786
442078122,10,1055858
442078239,6,867121
442078543,13,321107
442078725,12,1556740
442079016,39,18508350
442079162,26,9035401
442079587,3,1034453
442079680,11,3171015
442079855,28,5738568
442080237,20,2113225
442080813,36,10539646
442081862,320,204470989
