Battle ID,Kills,Fame
433974941,13,13607606
433975232,21,2720852
433975718,35,4644610
433976404,36,1793331
433977452,11,2491448
433977884,13,1613558
433978156,28,14563826
433978749,7,1015885
433979743,21,3170235
433982121,37,5927569
433983680,192,44596858
433983693,6,572680
433990695,5,985090
433991486,10,1298386
433993291,19,7727842
433993877,8,2660775
433994299,17,6399251
433994918,14,1155782
433995129,13,3593043
433995896,37,14896018
433996565,5,2068480
433996849,16,2958617
433997132,4,551852
433997613,8,1050913
433998533,11,3087896
433998854,10,2877790
433999206,25,3756850
434000259,13,2749465
434000285,30,11222254
434001674,21,3760294
434001728,13,1747905
434002543,14,4603654
434003736,38,5815058
434003972,8,1595034
434004310,19,2831067
434009110,23,2680342
434011762,38,16262546
434012659,7,6747476
434013309,24,18406654
434014078,14,2964768
434015704,6,2041462
434049771,8,716468
434050838,11,1235236
434071295,15,7639183
434072139,13,1980356
434076661,16,8468924
434078495,8,7757671
434083500,9,1088396
434084434,3,577354
434085222,6,364380
434085875,4,1110505
434086940,30,13375775
434087563,9,759851
434090247,17,7500245
434091212,10,2265974
434091333,8,2485330
434091483,7,2041632
434092086,28,16630250
434092975,78,38347049
434093356,8,2488196
434094141,17,5897224
434094611,17,6088994
434097659,29,15694151
434101149,11,474606
434105410,12,4871606
434112706,5,1846893
434113966,14,3436371
434116250,12,2129746
434116328,10,1823752
434116620,38,13907356
434119467,32,3253732
434119970,40,2048809
434120258,31,12117725
434123382,30,3650464
434130757,13,3476209
434138684,5,478474
434141453,7,465928
434148139,16,1221042
434151315,104,12902738
434151320,7,901217
434151665,26,6327690
434152189,14,1045580
434154406,52,2871208
434154759,19,2497920
434156707,54,5363671
434157519,3,521811
