Battle ID,Kills,Fame
307467432,13,4276162
307467513,10,4981574
307467737,18,3245924
307468002,36,12088429
307468068,11,514573
307468181,8,2452819
307468290,19,4125305
307468568,31,13463401
307469301,13,4954208
307469383,17,5126439
307469786,10,4575210
307470751,24,7011661
307471771,3,525776
307471926,4,683400
307473164,11,2147669
307473277,17,341480
307474410,7,423064
307474552,8,2238211
307474763,20,2781856
307475145,15,2155216
307475361,17,5320010
307475907,10,5202920
307479098,18,8791516
307479565,11,3824745
307480014,8,4861882
307482454,21,2241121
307486802,12,972565
307488975,10,264770
307489268,12,876926
307489340,17,2030226
307489736,11,1030001
307491016,85,14210525
307497164,66,6841977
307498344,29,7738726
307498372,17,1128930
307498570,10,3385104
307498606,21,2467229
307500524,29,7539925
307500688,22,947091
307501324,23,5857372
307501431,17,3140640
307501911,7,2069092
307501989,476,180724804
307501998,91,36098825
307502037,39,3863083
