Player,Guild,Wins,Losses,Total,Winrate_%
BetterCallCaqtiv,GAGARAGOGO,0,1,1,0.0
BetterMarty,Clean Kill,0,1,1,0.0
Bexuki,BABAZANGA,0,1,1,0.0
Beyfendy,Stark,0,3,3,0.0
Beyfendy,out for the night,0,8,8,0.0
BeylerHan,LET IT HAPP3N,0,2,2,0.0
BeylerbeyiRonin,Dost Meclisi,0,7,7,0.0
Beytullah12,Never Mind,0,2,2,0.0
Bezdarnyi,Nyash-Myash,0,1,1,0.0
Bezpaniki,StarGateX,0,1,1,0.0
BezumniyDro4ila,Nebukadnezar,0,1,1,0.0
Bhabhayagha,The Madman Brothers,0,6,6,0.0
BiDn940K,L_Y_C_A_G_O_N,0,2,2,0.0
BiDn940K,good company,0,2,2,0.0
BiJoRuS,Northwind,0,15,15,0.0
Bia1,GOP,0,1,1,0.0
Bibi777,North Blue,0,1,1,0.0
Bibiscotto,Shadow Coalition,0,7,7,0.0
Bibozavr,KillJoys,0,1,1,0.0
Bibozavr,PivoZavrik,0,1,1,0.0
Bicek,Gatherers Tears,0,9,9,0.0
BichoSama,Los Pepo Clown,0,1,1,0.0
Bichon27,Blakice,0,4,4,0.0
Bidibix,Solary,0,1,1,0.0
Biedar,Neck Breakers,0,6,6,0.0
Bielo,H I S T O R I A,0,2,2,0.0
Bielo,S A N I T Y,0,3,3,0.0
BiernatCwel,Jhereg,0,1,1,0.0
Biett0,Movimento Liberazione Albilon,0,6,6,0.0
BifidusLeSage,LES GOBRIATES,0,1,1,0.0
Big00Dick,come 2 suck,0,5,5,0.0
BigAlec,Dignity Of War,0,2,2,0.0
BigAnimeTities,Skill Issues Inc,0,4,4,0.0
BigBadBoy,St soprano,0,3,3,0.0
BigBobBeans,Silly Little Men,0,9,9,0.0
BigBoy34,INFERNAL CHARIOT OF DEATH,0,2,2,0.0
BigBytes,Treasure Map,0,1,1,0.0
BigChoc,Vendetta,0,2,2,0.0
BigClap,SHANTI,0,2,2,0.0
BigCyc,Dolce Gabbana,0,1,1,0.0
BigDicke,KillJoys,0,1,1,0.0
BigDo23,oblochko,0,1,1,0.0
BigFatBarken,KUKUX CLAN,0,3,3,0.0
BigGuy008,LET IT HAPP3N,0,4,4,0.0
BigGuy008,SHEMISTAN,0,4,4,0.0
BigLeha,Fight Club,0,2,2,0.0
BigMaxxxxx,CrowsBlack,0,1,1,0.0
BigMaxxxxx,FLactr,0,1,1,0.0
BigMaxxxxx,One Hell,0,1,1,0.0
BigMommy,MiauczuryKubusia,0,1,1,0.0
BigPeenJ,Treasure Map,0,8,8,0.0
BigPussyBoss,BDU,0,4,4,0.0
BigStankela,KING OF PORTAL,0,1,1,0.0
BigTakas,eBANaftika,0,1,1,0.0
BigWodzilla4,Vanguard of the Eclipse,0,1,1,0.0
BigYx,Newbee,0,3,3,0.0
Bigberry15,Wolf Family,0,1,1,0.0
Bigbrothers,Mortlak,0,7,7,0.0
BiggerDara,BonSaissx,0,6,6,0.0
Bigmos,Dokodo,0,1,1,0.0
Bigszol,Grubi Ludzie Diff,0,1,1,0.0
Bigudin22,Brazil Avalon Guild,0,1,1,0.0
Bigugin,New Force,0,3,3,0.0
BigusDingus,Lords of Strife,0,2,2,0.0
BigusPanKozelka,Disconnect,0,16,16,0.0
BiidiuB,Hahatuns,0,3,3,0.0
BiidiuB,Sever,0,3,3,0.0
BijiKodoX,TitikKumpul,0,16,16,0.0
Bijonkey,BACKSTAB CO,0,2,2,0.0
BikonEggs,Being as an ocean,0,2,2,0.0
BilaVlcice,SkaCz,0,5,5,0.0
BilboBaggins,C K A M,0,2,2,0.0
Bilby,Sentinelle,0,4,4,0.0
BilgeKagan,No Sex With Ex,0,8,8,0.0
BiliBli32402184,long-men,0,2,2,0.0
Bill605,Dokodo,0,1,1,0.0
Billi335,Wolves YT,0,1,1,0.0
BillyCrocket,Taverne Des Gueux,0,2,2,0.0
BilouPrime,Taverne Des Gueux,0,1,1,0.0
Biloute,Frozen Bones,0,2,2,0.0
Bimbler,Hermit,0,1,1,0.0
BinTarkov,LAST LEGI0N,0,8,8,0.0
Binah,DeusVultEXE,0,1,1,0.0
Binaria,Old School Army,0,2,2,0.0
BineklereFsldayn,Heralds of Kebab,0,3,3,0.0
Bingocool,giant panda,0,1,1,0.0
Binioool,Luck Of Infinity,0,1,1,0.0
Binkie,KillThreat,0,2,2,0.0
Binsnova,KEKSE,0,1,1,0.0
BioKamille,Krosse Krabbe,0,1,1,0.0
BipoIarity,Savants,0,2,2,0.0
BipoIarity,The Buisness,0,2,2,0.0
BipolarFullSex,MONKEY DRIFT,0,1,1,0.0
BirISO,GAGARAGOGO,0,1,1,0.0
Birahanu,Takeda Clan,0,2,2,0.0
Birddoo,Maly Gang,0,1,1,0.0
Birh,CRISGUN,0,2,2,0.0
Birik,WOLYN1943PAMIETAMY,0,1,1,0.0
Birost,Shadows of Eternity,0,5,5,0.0
Birthday,SUNDUCK,0,4,4,0.0
Biscottone,Ordine Scarlatto,0,1,1,0.0
BishoWzx,XzKYD,0,1,1,0.0
BistDuKantereit,Evil All on Black,0,25,25,0.0
BistMode,Crimson Vanguard,0,1,1,0.0
BistrayaNoga,UNR,0,5,5,0.0
BitchGrecha,Too Hot To Handle,0,1,1,0.0
BitcoinUP,HufflePuff,0,1,1,0.0
Biwa,Treasure Hunt,0,1,1,0.0
Biwa,Treasure Map,0,2,2,0.0
Bixonixi,Vikings,0,2,2,0.0
Bizeru,Cloudless,0,3,3,0.0
Bizzex,Amateur CumPany,0,1,1,0.0
Bj4Dollars,Dark Shadow,0,1,1,0.0
Bjooko,Vendetta,0,12,12,0.0
Bl3kunja3,G-A-N-K,0,1,1,0.0
Bl4ckninja,La Meute Forgee,0,1,1,0.0
BlNKSS,Les impots,0,1,1,0.0
BlacCKkholE,CoffeeTime,0,3,3,0.0
Blacdick,Helgard,0,1,1,0.0
Black220,ICeDRAgonS,0,1,1,0.0
Black220,Obsidians,0,1,1,0.0
BlackBTR,S E N G O K U,0,17,17,0.0
BlackBarbiee,s t e p b a c k,0,4,4,0.0
BlackBlizzard007,Mission,0,8,8,0.0
BlackCimba01,S A Y G I,0,5,5,0.0
BlackDark16,ARCANGEL,0,6,6,0.0
BlackDevil96,Legion der Verdammten,0,2,2,0.0
BlackEcho,Black Tunnel,0,3,3,0.0
BlackFort,Take Care,0,8,8,0.0
BlackGhost,We Craft,0,4,4,0.0
BlackISO,No Cape No Shame,0,1,1,0.0
BlackISO,VVolfpack,0,2,2,0.0
BlackMnastryZeus,Grods,0,1,1,0.0
BlackMoon19,Quick Response,0,5,5,0.0
BlackNLTL,Black-Zone,0,1,1,0.0
BlackNight03,JOURNEY TOGETHER,0,2,2,0.0
BlackOneUp,Rising sun in Eclipse,0,8,8,0.0
BlackProject1,Empire of Hell,0,11,11,0.0
BlackQueenie,Legion der Verdammten,0,1,1,0.0
BlackRagnar,Empirium League,0,3,3,0.0
BlackRuslan,BLACK PyCb,0,1,1,0.0
BlackShadoWLot,TURK ACADEMY,0,3,3,0.0
BlackSun0,Over Gear,0,1,1,0.0
BlackSwordAI,Destroyers of Destiny,0,1,1,0.0
BlackSwordsman,Loot Or Trup,0,1,1,0.0
BlackTarzano,Masters of Albion,0,4,4,0.0
BlackVen0m,The Antimercy,0,1,1,0.0
BlackWhiteBunny,Gachi Gatherers,0,5,5,0.0
BlackWhiteBunny,PICK ME pls,0,4,4,0.0
Blackclutch,Fading Echo,0,2,2,0.0
BlackestRacer,Winter Ravens,0,5,5,0.0
Blackeyedpeas,Kupechestvo,0,1,1,0.0
Blackhearty,Bollwerk,0,2,2,0.0
BlackkWiidow,Wild Instinct,0,3,3,0.0
BlacknDeath10,Rise Of Dahalo,0,2,2,0.0
Blackout77,Small Gang Theory,0,2,2,0.0
BlackoutEnjoer,Gayzer Pool,0,4,4,0.0
Blackseawave,Dusk Fall,0,1,1,0.0
Blacksteel95,WaPota,0,6,6,0.0
Blackvolt,PARIVAAR,0,8,8,0.0
BlackyKirito,The Lymhurst Wardens,0,1,1,0.0
BlackySTorm,DarkTimes,0,1,1,0.0
Blackzeppelinn,Soul-Side,0,1,1,0.0
BladeUndead,Logout,0,2,2,0.0
Blakkaa,Dutch Chaos,0,3,3,0.0
BlankoBK,Noxus,0,1,1,0.0
Blashshadov,Sisechki,0,4,4,0.0
Blastoderm,Sekban,0,1,1,0.0
Blavd9,BLACK PyCb,0,1,1,0.0
BlazeHarbor,Ping My Enemy,0,1,1,0.0
BlazeQ8,Food OC,0,3,3,0.0
BlazeSenpai,ANY FIGHT,0,1,1,0.0
BlazeTheGolden,Masters of Albion,0,22,22,0.0
Blazej320,Patykland,0,1,1,0.0
Blazekun,Shadow Fiend,0,1,1,0.0
Bleedsniffer,Scourge of GOD,0,7,7,0.0
BlekVamp,Grey Knights,0,2,2,0.0
Blekdzekovic,Gayzer Pool,0,2,2,0.0
Blekdzekovic,Hamsters Burrow,0,2,2,0.0
Blesna,Tenebrisss,0,1,1,0.0
BlessGxDD,Shadow Fiend,0,4,4,0.0
BlessedOne,Go Regear,0,2,2,0.0
BleyZ2K,THE OLYMPUS,0,1,1,0.0
Blinchiki,Impalers,0,3,3,0.0
BlindTerror,spoko,0,1,1,0.0
BlinkingCrane74,Shattered Legion,0,1,1,0.0
Blintasd,Blood Pact,0,1,1,0.0
Bliskord,BES,0,1,1,0.0
Blitz1280,Legion der Verdammten,0,5,5,0.0
Blixnor,S E N G O K U,0,1,1,0.0
Blizzard400,Vendetta,0,1,1,0.0
BlizzardMIR,Blaming You,0,7,7,0.0
Blobox,I M P E R I V M,0,1,1,0.0
Blodzio,OBW Przyjaciele,0,6,6,0.0
BlokAda,Sex_And_Flex,0,4,4,0.0
BloodCrown,Celtic,0,4,4,0.0
BloodDog,The Last Legion,0,1,1,0.0
BloodMail,Verity,0,1,1,0.0
BloodMoon,CRISGUN,0,1,1,0.0
BloodPiece,G U I D E S,0,1,1,0.0
BloodWitch,420 MIND,0,1,1,0.0
BloodhunterX,Lizard,0,2,2,0.0
Bloodrave,Gypsies,0,1,1,0.0
Bloodsizeek,DaBro,0,1,1,0.0
BloodtWolff,Gamer Base,0,1,1,0.0
Bloodyevil1,Grimveil Company,0,4,4,0.0
BloomLoop,BGFR,0,11,11,0.0
Blubonic,HANGOVER TR,0,1,1,0.0
BlueHammair,FETA Corporation,0,3,3,0.0
BlueJay1906,Killer Trolls,0,1,1,0.0
BlueKayn,GOOOOOOOOOOOOOOOOOL,0,1,1,0.0
BlueLyon22,The Fate of Destiny,0,1,1,0.0
BlueStyle05,Dernier Requiem,0,18,18,0.0
Bluebirbr,FULLMULL,0,7,7,0.0
Blufuego,Guardians HuB,0,1,1,0.0
BlunderBlood,Les 2 Blondasses,0,5,5,0.0
BmBoBam,Y A I C A,0,8,8,0.0
Bnkiller,MAYHEM,0,1,1,0.0
Bo1fosu1MD,Dominion of Plague,0,3,3,0.0
BoKeRoNeiToR,LOS DIOZES,0,1,1,0.0
BoKim,Frostborne,0,3,3,0.0
BoMin,Legacy Of The Mansion,0,6,6,0.0
Boaa,Klimper,0,1,1,0.0
Boanoanoa,Chosen,0,1,1,0.0
Bob3k,ProEko,0,4,4,0.0
BobKabanos,legio tenebrarum,0,4,4,0.0
BobLeeSwagger,WarLogs,0,2,2,0.0
BobasPL,CRISGUN,0,1,1,0.0
BobbyBoy,POURFENDEURS,0,1,1,0.0
BobbyDjin,CO-CK RIDERS,0,2,2,0.0
BobbyDjin,Rabid,0,1,1,0.0
Bobd88,Ridniy Kray,0,17,17,0.0
Boberrrr,CoffeeTime,0,1,1,0.0
Bobers1,Become a Hero,0,1,1,0.0
Bobett,HappyFamily,0,1,1,0.0
Bobikk2,Democratian Boys,0,1,1,0.0
Bobmeister,Beyond Repair,0,3,3,0.0
BoboNereza,TheContinentals,0,4,4,0.0
Bobonpo,Dont touch the mineR,0,3,3,0.0
Bobr02,Beer Lovere Club,0,1,1,0.0
BobrKuRVva,MAMUNA,0,1,1,0.0
BobritoBandito52,FRIK0ldELCI,0,3,3,0.0
BobritoPersito,BLACK-BOAR,0,8,8,0.0
Bobromirr,Nord_Star_INN,0,1,1,0.0
Bobtail,kabani,0,1,1,0.0
Bobvorty,eBANaftika,0,1,1,0.0
Bobysink,cocorrico,0,1,1,0.0
BocDyx,Decay,0,1,1,0.0
Bocekci,Dusk Fall,0,1,1,0.0
Bocekci,V I P,0,2,2,0.0
Boch804,Bloody Relict,0,18,18,0.0
Bodun24,FISH LEND,0,3,3,0.0
BodwinB,Lords of Strife,0,1,1,0.0
Bodyandes,Mortal luck,0,2,2,0.0
Bodzio898,FAMILY OF HEFAJSTOS,0,2,2,0.0
Bodzo,Skoggangr,0,1,1,0.0
Boemgo,The Hundred,0,2,2,0.0
Boewoi0Luk,2v2,0,1,1,0.0
Bogachanttv,Treasure Hunt,0,5,5,0.0
Bogdan270kg,Task Force 141,0,2,2,0.0
BogdanB0nner,Omotenashi,0,1,1,0.0
Bogdasha04,A3OB,0,7,7,0.0
Bohard,CZARNE CHMURY PL,0,2,2,0.0
Boholoo,Al andalus,0,1,1,0.0
Boikoo,Nightfall Warriors,0,1,1,0.0
Boikoo,VELIKA BULGARIA,0,1,1,0.0
Bojalka,The Night,0,3,3,0.0
Bojaming,SHOCKERS,0,6,6,0.0
Bojan,Dark wolves,0,3,3,0.0
Bojan,Mrowisko,0,6,6,0.0
Bojeck,Being as an ocean,0,1,1,0.0
BokAdam,Krakens Embrace,0,1,1,0.0
Boksio2,DevilsCape,0,4,4,0.0
Bolachanaboca,Purga,0,2,2,0.0
BoldiBadewann,Dark Aesir,0,1,1,0.0
Bolt03,GachiBang,0,2,2,0.0
BomBarDear,White Shark,0,1,1,0.0
Bomba13,KnightsOfCamelot,0,13,13,0.0
BombaLover,GLOVO,0,3,3,0.0
BombaXFZ,40-1,0,7,7,0.0
BombayBadboy,Treasure Hunt,0,1,1,0.0
BomberHarris,Woof Woof,0,1,1,0.0
Bombonasesino,Los payasos justicieros,0,12,12,0.0
Boncax,Bulibanda,0,11,11,0.0
Bonczek69fps,Tous Ensemble,0,3,3,0.0
Bondarmen,K P E C T,0,6,6,0.0
Bondi51,Chosen,0,3,3,0.0
Bondok2,Expedition 60,0,2,2,0.0
Bondok777,Immortality Sect,0,2,2,0.0
Bondok777,Z For Zodiac,0,2,2,0.0
Bonee,ohckohniki,0,3,3,0.0
BonesAndSpices,Oblivion,0,2,2,0.0
Bonfanzin,K0NSEY,0,41,41,0.0
Bonfesto,DragoMystery,0,2,2,0.0
Bong500,HUN_maKrelak,0,2,2,0.0
Bongi,R I V A L,0,8,8,0.0
BonifacioRD,ADICTOS AL FARMING,0,2,2,0.0
BonitaTomic,S0L0,0,1,1,0.0
Bonitodemon,Antcolony,0,1,1,0.0
Bonja3000,NecroVision,0,1,1,0.0
BonjasMuddi,NecroVision,0,3,3,0.0
Bonjour33,TeuTeu Land,0,9,9,0.0
Bonny,Time of Troubles,0,1,1,0.0
Bono,Aenima,0,3,3,0.0
Bonocultural,Gremio de la lana,0,1,1,0.0
Bonus56,The Buisness,0,3,3,0.0
BooBer,REPANTXITOS,0,1,1,0.0
BooZoe,FBl,0,4,4,0.0
BooaDupczyciel,Uniesienie,0,1,1,0.0
BoobsSucker,Cow field,0,1,1,0.0
BoobsSucker,Scourge of GOD,0,1,1,0.0
BoodBeat,Glorify,0,38,38,0.0
BoodBeat,Voleurs de Cuivre,0,13,13,0.0
Bookmeker,Fallen Angels,0,1,1,0.0
Boomboclat,Erepare Cock,0,2,2,0.0
Boomersindo,botijo crew,0,7,7,0.0
Boomroasted,Road to Exile,0,1,1,0.0
Boomzilla,Chebra,0,1,1,0.0
BoooMPT,DRG,0,1,1,0.0
BoooMPT,Take No Prisoners,0,1,1,0.0
Boooomfolop,Verity,0,10,10,0.0
Boory,FAMILY OF HEFAJSTOS,0,9,9,0.0
Bor,Entity,0,1,1,0.0
BorKK,The Pool,0,2,2,0.0
Boraus,I D I L L I Y A,0,3,3,0.0
Borborey,Arrows of Time,0,1,1,0.0
Borborey,Lumen,0,1,1,0.0
Borborey,P E N E S,0,8,8,0.0
Bordie,Winter Ravens,0,1,1,0.0
Bored74,DraGonGods,0,2,2,0.0
Borenshi,FAMILIA ES TODO,0,7,7,0.0
Borgoyakov1,Legion in Shadows,0,2,2,0.0
BoringWorker,G2U,0,1,1,0.0
Boris6093,Sweet Dream Team,0,1,1,0.0
BorisBBC,Medvezhya Stal,0,1,1,0.0
BormanN,Kraken UA,0,3,3,0.0
BornGG,EQMS,0,1,1,0.0
BornGG,Frostborne,0,8,8,0.0
BornGG,R I V A L,0,2,2,0.0
Boroborus,Pruszkow KS,0,1,1,0.0
Boroda1536,DRAMA-FREE,0,3,3,0.0
Borodir,Pawr,0,2,2,0.0
Bors,G2U,0,2,2,0.0
Borunakis,Treasure Map,0,9,9,0.0
Borurk,OnSight,0,1,1,0.0
Borysooo,L4G4U,0,5,5,0.0
Bos6ko,Zawkwar,0,2,2,0.0
BosIsler,DeathWhisper,0,10,10,0.0
Bosch14789,SD5Empire,0,8,8,0.0
Bosch14789,Zakon Spellniksa,0,9,9,0.0
Bosibo,Dark Aesir,0,8,8,0.0
Bosse,KnightsOfCamelot,0,2,2,0.0
BosskingCEO,Dark Lions - DLS,0,4,4,0.0
Bosswithe,Phenix,0,1,1,0.0
Bot3pot,Swords Drawn,0,3,3,0.0
BotBehaviour,Highlanders,0,2,2,0.0
BotJ,Limits,0,1,1,0.0
BotOxy,Pergamonos,0,5,5,0.0
Botekc,Verity,0,1,1,0.0
BoteksForD,Rabid,0,1,1,0.0
Botflam,MANDARINE,0,4,4,0.0
Botic2000,RXD,0,1,1,0.0
Botin0k,Grussha,0,1,1,0.0
Botsman01,S W W,0,2,2,0.0
Boukhis,Sincerity,0,3,3,0.0
BouncyBunny,PIVO Guild,0,2,2,0.0
Bouraquex,MIDNIGHT WOOD,0,2,2,0.0
Bourrey,JOBLIFE,0,1,1,0.0
BowMasterQ,CalamityA,0,1,1,0.0
BowMasterQ,GAGARAGOGO,0,4,4,0.0
Bowcraftest,Ironman Crest,0,1,1,0.0
BowenHiggins,Waypoint,0,6,6,0.0
BowmerMAN,THE PLATFORM,0,1,1,0.0
Bozokovia,V I P,0,1,1,0.0
Bozzzya,White_Birches,0,6,6,0.0
Bpa3yMuTeJlb,Hahatuns,0,2,2,0.0
Bqqake,CRISGUN,0,2,2,0.0
BrDragon,Impalers,0,39,39,0.0
Brain01,Wolf Family,0,1,1,0.0
BrainLagg,4SAN,0,97,97,0.0
Brakmaldur,Dungeon Slayers,0,3,3,0.0
Brakmaldur,JOBLIFE,0,1,1,0.0
BralioFF,Ramazan Tayfa,0,1,1,0.0
Bramde,Vikingr,0,1,1,0.0
BratBrat,BANDIT GROM,0,3,3,0.0
BraveTomKing,Labubus,0,2,2,0.0
BraveTomKing,NAJSILNIEJSZA GILDIA,0,1,1,0.0
Bravoxes,Heralds of Kebab,0,36,36,0.0
Brawlcoli,Antcolony,0,8,8,0.0
Brawlcoli,Frogs From Thetford,0,1,1,0.0
Braylith,Albion Stock Exchange,0,2,2,0.0
Braym,GOOOOOOOOOOOOOOOOOL,0,5,5,0.0
Brazzersss,AvaGei,0,2,2,0.0
Brbirinci,Cape Dancers,0,3,3,0.0
Bre63,BestattungsGmbH,0,4,4,0.0
Breakble,AO MMM,0,1,1,0.0
Breamer1306,Venom Sun,0,1,1,0.0
BreawekingBad,Century Boys,0,8,8,0.0
BreawekingBad,The Holy Order of Vlardisians,0,5,5,0.0
Breda,Taverne Des Gueux,0,5,5,0.0
Breidon,Requiem Aeternam,0,3,3,0.0
BrembOo,Filotimo,0,3,3,0.0
Brezyk,AngelsOfDeaTh,0,1,1,0.0
BrianTheRabbit,La Quercia,0,1,1,0.0
Briand45,Astra Ignis,0,3,3,0.0
Bright,Balkan Legion,0,2,2,0.0
Brigitta,The Solar,0,1,1,0.0
Brik,Highdale,0,5,5,0.0
Brilleslange,Deathless,0,18,18,0.0
BringDead,K_A_P_A_B_A_H,0,1,1,0.0
BringDead,The Way,0,8,8,0.0
BringDead,Valkorns,0,11,11,0.0
Brinka,MAMUNA,0,1,1,0.0
Brinka,Thetford Iron Legion,0,1,1,0.0
Brinty,long-men,0,3,3,0.0
BritishMan18,Lumina,0,7,7,0.0
Brkee,GAGARAGOGO,0,1,1,0.0
BroBraIdiot,Right Side,0,1,1,0.0
BroSeraf,FutuRama,0,1,1,0.0
BroZlo,Fates Keepers,0,2,2,0.0
BroccoliChaser,proud ducks,0,3,3,0.0
BrocoFR,Dokodo,0,2,2,0.0
BrocoFR,Frozen Bones,0,4,4,0.0
Brodarian,LostEden,0,1,1,0.0
BrodyTH,Spermos Bankas,0,2,2,0.0
BrokenLord,FBl,0,1,1,0.0
Broker2,Mure,0,2,2,0.0
BrokerKA,Palegrin,0,1,1,0.0
Brokkolii,Beer and Cheer,0,2,2,0.0
Brolic,IMBA,0,3,3,0.0
Bromanel,Taverne Des Gueux,0,1,1,0.0
Bromity,SUB7,0,18,18,0.0
Bronian,Vashta Nerada,0,1,1,0.0
Broo777,Juramento dos Cavaleiros,0,2,2,0.0
Broskow,Bandits,0,3,3,0.0
Broslee,good day,0,24,24,0.0
BrosseToi,Le Nord,0,7,7,0.0
Brothels,Gayzer Pool,0,2,2,0.0
BrotherBlood,P O I N T,0,2,2,0.0
Brotkorb,JAEGERMEISTER,0,3,3,0.0
Brouner,King Vahram,0,1,1,0.0
Brouteminou,Dungeon Slayers,0,1,1,0.0
BrtQ,Uziemienie,0,13,13,0.0
BrtQ,WIPEEE,0,6,6,0.0
Bruhinator,Loyal Guards,0,1,1,0.0
Bruhman69,xCode,0,1,1,0.0
Brumage,cocorrico,0,2,2,0.0
Brunoclenowert,RedZzz,0,4,4,0.0
Brunoclenowert,Society Of Sensations,0,10,10,0.0
Bruskine,POURFENDEURS,0,2,2,0.0
Bruskusky,Golgari Army,0,1,1,0.0
BrutalSucker,WALK THE TALK,0,1,1,0.0
Brutarxx,Reunion Island 974,0,3,3,0.0
Brutenough,Prostitytki,0,1,1,0.0
Bruthok,Dark Aesir,0,36,36,0.0
Bryant8g,Pochos sin Spec,0,1,1,0.0
Brylantini,Never Trust King,0,2,2,0.0
Bryt,SCREZHET METALLA,0,9,9,0.0
Brytfanna1,CRISGUN,0,1,1,0.0
Bu1oyun,GATHERIST,0,1,1,0.0
Bu7ch3r,Solea,0,3,3,0.0
BuBBa,Young VVolves,0,1,1,0.0
BuBo4kaa,Bybonna9 4yma,0,1,1,0.0
BuLDoGGG,Berkut,0,1,1,0.0
BuRkaN1,BlackCobra,0,1,1,0.0
BuRkaN1,DangerZone,0,1,1,0.0
Buavita,FREEDOMZ,0,1,1,0.0
Buazi,Fuego,0,6,6,0.0
BubaKorys,Bubki,0,1,1,0.0
BubaQ,Bastard,0,1,1,0.0
BubaYung,Raven Claw,0,2,2,0.0
Bubaj,Burzyny,0,2,2,0.0
Bubamaru,Lone Keep,0,1,1,0.0
BubbleBoom,Cute Gawkers,0,12,12,0.0
Bubbleman,No Gang No Fail,0,1,1,0.0
Bubblespace,TwoStepsAhead,0,1,1,0.0
Bubbzz,Dernier Requiem,0,1,1,0.0
Bubl1k02,Savants,0,3,3,0.0
Bubnovy,Height,0,10,10,0.0
Buboli,Dost Meclisi,0,4,4,0.0
BubonZaVoD,Second Home,0,1,1,0.0
Bubsen,World Bank Group,0,2,2,0.0
Bubuzx,Prosektorium,0,3,3,0.0
BuckBerry41,DontNeedYou,0,9,9,0.0
Buckyest,WOLYN1943PAMIETAMY,0,7,7,0.0
Buco026,Templari,0,1,1,0.0
Budokail78,Dokodo,0,1,1,0.0
Bufflordf,Raven Claw,0,1,1,0.0
BufuX,Dokodo,0,7,7,0.0
BugLinch,Egoist,0,1,1,0.0
BuggaBugga,TheHonoredOnes,0,2,2,0.0
BugsBunny337,A3OB,0,3,3,0.0
Buhnold,Akari,0,4,4,0.0
Buhnold,Delicious in Dungeon,0,1,1,0.0
Buieky,The Hideout Camp,0,28,28,0.0
Builda,FTeam AO,0,1,1,0.0
Bujalski,AFK No Mercy,0,1,1,0.0
Bujalski,Burzyny,0,2,2,0.0
Bujor,Impalers,0,4,4,0.0
Buka,The Kurultai,0,3,3,0.0
Buka14r,Inquisitors,0,3,3,0.0
Buka14r,LastParty,0,11,11,0.0
Buka14r,Sadow of the swamps,0,1,1,0.0
Buka14r,Senso no basho,0,1,1,0.0
Bukarab,Revensong,0,1,1,0.0
BukkakeFighter,Honey Pie,0,3,3,0.0
BukpyTka,G2H,0,1,1,0.0
Bukreake,Latitante,0,5,5,0.0
Bulat123,Arbiters,0,1,1,0.0
BulbaBegins,MSB,0,18,18,0.0
Bulbeusz,The Waylayers,0,2,2,0.0
Bulbo,BestattungsGmbH,0,2,2,0.0
Bulcha,Grimborn,0,2,2,0.0
Buldogun,ProEko,0,2,2,0.0
Buldrokastee,Archange1,0,1,1,0.0
BullTNT,Greek Hopletes,0,1,1,0.0
Bullwei,Sonnenfinsternis,0,2,2,0.0
BullyHunter,Lords of Strife,0,1,1,0.0
Bumerang,Berkut,0,1,1,0.0
Bumeris,Champions of Elysium,0,2,2,0.0
Buneymisboyle,God s Elect,0,1,1,0.0
Bunkers,Frozen Bones,0,1,1,0.0
Bunny77,RainyDay,0,2,2,0.0
Burabian,G2H,0,4,4,0.0
Burk13,Verity,0,4,4,0.0
BurnYourSelf,Faction Guild,0,2,2,0.0
Bururik,Cappuccino Assassino,0,3,3,0.0
BusLucas,Njordheim,0,6,6,0.0
BuschiiiGMBH,Die Content Blocker,0,2,2,0.0
BushWook,Too Many Questions,0,1,1,0.0
Bushido5,HOG HOG,0,1,1,0.0
Bushido666,Kingdom Of Georgia,0,2,2,0.0
Bushido666,T R I B E,0,1,1,0.0
BusterBlader00,Ascension,0,1,1,0.0
Busternuts,Sangreal,0,1,1,0.0
ButterFlyzzz,Stone Ocean,0,5,5,0.0
Buurt,Hero Corp,0,1,1,0.0
Buuumba,TitikKumpul,0,6,6,0.0
Buveur2Vodka,The Dark Reavers,0,2,2,0.0
BuzKurt,Dusk Fall,0,8,8,0.0
BuzMavisi,Sons of Ultima,0,6,6,0.0
Buzzy,Dusk Fall,0,7,7,0.0
BxbyTryhard,The Last Pagans,0,6,6,0.0
ByGiMeN,DOTERY,0,2,2,0.0
ByJoan05,El Barril Borracho,0,4,4,0.0
ByJoan05,H I S T O R I A,0,2,2,0.0
ByMuTi,KalbazaR,0,1,1,0.0
Byblya,Night Shadow Garden,0,2,2,0.0
Byblya,TBARI,0,13,13,0.0
Byceo,LND,0,8,8,0.0
Bycrafter,Wolves YT,0,1,1,0.0
Byedrake0,Bloody Gold Hunter,0,1,1,0.0
BylBy1,I D I L L I Y A,0,10,10,0.0
BylkoDaVV,Prey hunters,0,3,3,0.0
Bylochka,Humanity,0,1,1,0.0
Byritto,Arrows of Time,0,1,1,0.0
ByteBoss,T H E T F O R D,0,3,3,0.0
Byu0,Lords of Strife,0,2,2,0.0
Byxoisniper,BDU,0,1,1,0.0
Bzykacze,WhySpierdalasz,0,12,12,0.0
C0BECTb,Factorium,0,5,5,0.0
C0BRAA,Barbarians,0,1,1,0.0
C0D3X0,TROY,0,2,2,0.0
C0XA,FROSTSURGE,0,2,2,0.0
C11H15NO,MeKaMbe,0,1,1,0.0
C16,GORILLAZ,0,1,1,0.0
C4AEK,WayS,0,1,1,0.0
C4MoKaT,Para__Bellum,0,1,1,0.0
C4NQG,Disbander,0,1,1,0.0
C4NQG,S A Y G I,0,1,1,0.0
C4nc3lled,Z For Zodiac,0,2,2,0.0
C4rtp0,E X E R C I T U S,0,1,1,0.0
CALCULATORE,Hollow Vector,0,1,1,0.0
